|   Proposed Partitions |   Discovered Partitions |   BCS[-] |   ICP[-] |   SM[+] |   MQ[+] |   IFN[-] |   WC_time[-] |   Loss[-] |
|                     4 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2    |     4.21  |
|                     4 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.99 |     4.552 |
|                     9 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.88 |     4.21  |
|                     8 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.93 |     4.21  |
|                     5 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.97 |     4.552 |
|                    11 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         2    |     4.552 |
|                     7 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2.02 |     4.21  |
|                     3 |                       8 |    2.152 |    0.711 |   0.014 |   2.547 |    4.125 |         1.98 |     4.427 |
|                    10 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.98 |     4.21  |
|                     7 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.95 |     4.21  |
|                     3 |                       8 |    2.152 |    0.769 |   0.033 |   2.599 |    4.5   |         2.56 |     4.789 |
|                     7 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         2.1  |     4.552 |
|                     8 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.95 |     4.21  |
|                     9 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         2.03 |     4.552 |
|                     4 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.94 |     4.552 |
|                     3 |                       8 |    2.152 |    0.711 |   0.014 |   2.547 |    4.125 |         1.97 |     4.427 |
|                     4 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.91 |     4.552 |
|                     9 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.88 |     4.552 |
|                     3 |                       8 |    2.152 |    0.769 |   0.033 |   2.599 |    4.5   |         1.91 |     4.789 |
|                     8 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         2.02 |     4.552 |
|                     6 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.93 |     4.21  |
|                     8 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.94 |     4.21  |
|                     7 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         2.03 |     4.552 |
|                    10 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.93 |     4.21  |
|                     8 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.97 |     4.552 |
|                    11 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.96 |     4.552 |
|                    10 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.95 |     4.552 |
|                     4 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         2    |     4.552 |
|                     3 |                       8 |    2.152 |    0.769 |   0.033 |   2.599 |    4.5   |         2    |     4.789 |
|                    12 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.93 |     4.552 |
|                    10 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.92 |     4.21  |
|                     6 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.98 |     4.21  |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2.02 |     4.21  |
|                    10 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.98 |     4.21  |
|                     6 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.88 |     4.21  |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.93 |     4.21  |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.96 |     4.21  |
|                     6 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.97 |     4.21  |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2    |     4.21  |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.93 |     4.21  |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.96 |     4.21  |
|                    10 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2.11 |     4.21  |
|                    12 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.93 |     4.21  |
|                    12 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.96 |     4.21  |
|                    12 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2.01 |     4.21  |
|                    12 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2.04 |     4.21  |
|                    11 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2.05 |     4.21  |
|                    11 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.95 |     4.552 |
|                     9 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.96 |     4.21  |
|                     9 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.97 |     4.552 |
|                     5 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.88 |     4.552 |
|                     6 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.8  |     4.21  |
|                    10 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.88 |     4.21  |
|                     7 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.96 |     4.552 |
|                     4 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2.02 |     4.21  |
|                     7 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.92 |     4.552 |
|                     6 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.97 |     4.552 |
|                     3 |                       8 |    2.152 |    0.711 |   0.014 |   2.547 |    4.125 |         1.98 |     4.427 |
|                    10 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.94 |     4.21  |
|                     6 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.99 |     4.552 |
|                     8 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         2.01 |     4.552 |
|                     4 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.84 |     4.21  |
|                    10 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.88 |     4.21  |
|                     6 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         2.06 |     4.552 |
|                     3 |                       8 |    2.152 |    0.769 |   0.033 |   2.599 |    4.5   |         2.04 |     4.789 |
|                     8 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.93 |     4.21  |
|                     6 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.99 |     4.21  |
|                     5 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.93 |     4.552 |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.96 |     4.21  |
|                     5 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         2.05 |     4.552 |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.91 |     4.21  |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.92 |     4.21  |
|                     5 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.99 |     4.21  |
|                    10 |                       8 |    2.13  |    0.748 |   0.049 |   2.652 |    4.375 |         1.98 |     4.552 |
|                     9 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.99 |     4.21  |
|                    12 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         2.01 |     4.21  |
|                    12 |                       8 |    2.13  |    0.69  |   0.026 |   2.584 |    4     |         1.92 |     4.21  |
