  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           4	   1.855	   0.329	  0.087	  2.398	   4    	        4.95	   -0.669
           5	   1.328	   0.325	  0.138	  2.934	   3.2  	        5.89	   -1.525
           5	   1.166	   0.365	  0.134	  2.915	   3.4  	        5.54	   -1.18
           4	   0.983	   0.179	  0.084	  1.654	   1.5  	        5.29	   -1.4
           3	   1.773	   0.223	  0.063	  1.586	   3.667	        4.67	    0.022
           5	   1.467	   0.482	  0.14 	  3.397	   4.2  	        5.62	   -1.286
           3	   1.878	   0.322	  0.165	  2.117	   5    	        4.47	    0.518
           3	   1.311	   0    	  0.027	  1    	   0    	        4.65	   -2.338
           3	   1.311	   0    	  0.027	  1    	   0    	        4.61	   -2.338
           3	   1.878	   0.129	  0.066	  1.75 	   2.667	        4.61	   -1.156
           5	   1.881	   0.222	  0.08 	  2.379	   2.6  	        5.75	   -1.962
           4	   2.117	   0.407	  0.163	  2.503	   5.5  	        5.47	    0.31
           3	   2.255	   0.16 	  0.062	  1.747	   3    	        4.56	   -1.224
           3	   0.999	   0.193	  0.088	  1.667	   2    	        4.83	   -0.947
           5	   1.881	   0.561	  0.092	  2.824	   4.6  	        5.67	   -0.758
           3	   1.311	   0    	  0.027	  1    	   0    	        4.78	   -2.338
           5	   2.232	   0.498	  0.109	  2.968	   4.4  	        6.46	   -1.407
           3	   1.878	   0.125	  0.073	  1.667	   2.667	        4.96	   -1.076
           3	   2.255	   0.334	  0.047	  1.646	   5    	        4.61	    0.718
           3	   1.311	   0    	  0.027	  1    	   0    	        4.68	   -2.338
           4	   1.554	   0.201	  0.144	  2.27 	   2.25 	        5.72	   -1.919
           3	   1.311	   0    	  0.027	  1    	   0    	        4.82	   -2.338
           5	   2.139	   0.53 	  0.073	  2.526	   4.4  	        6.35	   -0.868
           4	   1.258	   0.22 	  0.051	  1.64 	   2    	        5.45	   -1.169
           5	   1.314	   0.322	  0.09 	  2.417	   2.8  	        5.7 	   -1.343
           3	   1.878	   0.128	  0.068	  1.692	   2.667	        4.48	   -1.099
           5	   1.636	   0.216	  0.142	  2.782	   3    	        5.83	   -1.776
           4	   1.385	   0.238	  0.059	  1.705	   2.25 	        5.62	   -1.137
           3	   1.311	   0    	  0.027	  1    	   0    	        4.69	   -2.338
           5	   1.792	   0.458	  0.162	  2.69 	   4.2  	        5.56	   -0.902
           3	   2.19 	   0.118	  0.07 	  1.667	   2.333	        4.86	   -1.712
           4	   1.691	   0.269	  0.111	  2.178	   3.75 	        5.05	   -0.499
           5	   2.164	   0.238	  0.098	  2.629	   2.8  	        5.61	   -2.329
           3	   2.255	   0.241	  0.066	  1.693	   3.333	        4.56	   -0.922
           5	   2.01 	   0.497	  0.079	  2.22 	   4.4  	        5.69	   -0.406
           4	   1.385	   0.258	  0.057	  1.513	   2    	        5.07	   -1.213
           5	   2.114	   0.469	  0.118	  2.905	   4    	        6.69	   -1.606
           4	   1.715	   0.309	  0.095	  2.458	   3.5  	        6.74	   -1.077
           4	   1.532	   0.179	  0.087	  1.817	   1.75 	        5.77	   -1.865
           5	   1.566	   0.415	  0.201	  3.284	   3.8  	        5.94	   -1.666
           3	   2.213	   0.127	  0.064	  1.733	   2.667	        4.63	   -1.47
           3	   1.311	   0    	  0.027	  1    	   0    	        4.61	   -2.338
           3	   1.878	   0.127	  0.068	  1.733	   2.667	        4.59	   -1.139
           4	   0.983	   0.006	  0.015	  0.99 	   0.25 	        5.3 	   -1.744
           3	   1.311	   0.193	  0.088	  1.667	   2    	        4.7 	   -1.259
           3	   2.109	   0.322	  0.1  	  2.417	   4.667	        4.49	   -0.281
           5	   1.51 	   0.37 	  0.166	  3.069	   3.8  	        5.89	   -1.315
           4	   2.117	   0.349	  0.116	  2.292	   4    	        5.3 	   -0.874
           4	   1.409	   0.328	  0.096	  2.356	   3.75 	        5.08	   -0.439
           3	   0.999	   0.193	  0.103	  1.625	   2    	        4.66	   -0.92
           4	   1.409	   0.324	  0.158	  2.801	   4    	        5.2 	   -0.692
           4	   2.281	   0.314	  0.068	  2.205	   4.5  	        5.19	   -0.368
           5	   1.127	   0.325	  0.136	  2.934	   3.2  	        5.51	   -1.322
           5	   1.971	   0.552	  0.11 	  2.856	   5    	        5.61	   -0.489
           3	   0.999	   0.193	  0.088	  1.667	   2    	        5.07	   -0.947
           4	   1.966	   0.413	  0.12 	  2.75 	   5.25 	        5.21	    0.001
           5	   1.353	   0.374	  0.087	  2.396	   3    	        5.68	   -1.21
           4	   1.691	   0.328	  0.097	  2.256	   4    	        5.07	   -0.372
           4	   2.045	   0.288	  0.143	  2.298	   3.75 	        5.35	   -1.024
           5	   2.044	   0.508	  0.142	  3.013	   5    	        5.52	   -0.707
           4	   2.173	   0.349	  0.13 	  3.074	   4    	        5.03	   -1.726
           3	   1.943	   0.206	  0.167	  2.028	   4.667	        4.41	    0.323
           5	   1.566	   0.443	  0.143	  2.757	   4.4  	        5.65	   -0.509
           5	   1.881	   0.649	  0.079	  2.541	   5.2  	        5.39	    0.05
           3	   1.311	   0.193	  0.088	  1.667	   2    	        4.63	   -1.259
           3	   2.12 	   0.309	  0.102	  2.458	   4.667	        5.51	   -0.322
           5	   1.881	   0.444	  0.106	  2.819	   3.8  	        6.22	   -1.45
           4	   1.691	   0.268	  0.066	  1.592	   3    	        5.48	   -0.617
           5	   1.314	   0.351	  0.109	  2.321	   3.6  	        5.61	   -0.495
           3	   1.943	   0.335	  0.055	  1.654	   5    	        4.63	    1.013
           4	   1.554	   0.293	  0.182	  2.717	   3.25 	        5.19	   -1.496
           5	   1.314	   0.322	  0.09 	  2.4  	   2.8  	        5.46	   -1.326
           3	   1.908	   0.176	  0.053	  1.683	   4.333	        4.54	    0.513
           5	   1.767	   0.405	  0.127	  3.138	   3.6  	        5.84	   -1.837
           4	   1.582	   0.271	  0.048	  1.654	   3.25 	        5.1 	   -0.305
           5	   1.928	   0.449	  0.182	  3.152	   4.8  	        6.86	   -0.911
           3	   1.847	   0.224	  0.101	  1.666	   2.667	        5.48	   -1.171
           3	   2.361	   0.306	  0.098	  2.443	   4.667	        5.06	   -0.541
           4	   1.417	   0.309	  0.099	  2.458	   3.5  	        5.23	   -0.783
           4	   1.811	   0.383	  0.134	  2.912	   4.75 	        5.24	   -0.49
           5	   1.314	   0.322	  0.139	  2.901	   3.2  	        5.7 	   -1.476
           4	   1.86 	   0.456	  0.09 	  2.227	   5    	        5.02	    0.367
           5	   1.133	   0.325	  0.158	  2.837	   3.2  	        5.68	   -1.253
           3	   0.999	   0.047	  0.158	  1.286	   1.667	        4.63	   -0.823
           3	   2.384	   0.378	  0.075	  2.295	   5.667	        4.71	    0.535
           5	   1.675	   0.439	  0.081	  2.314	   3.8  	        5.74	   -0.709
           4	   1.643	   0.327	  0.099	  2.378	   3.75 	        5.13	   -0.697
           5	   1.328	   0.325	  0.138	  2.934	   3.2  	        6.57	   -1.525
           4	   1.66 	   0.139	  0.053	  1.727	   2.25 	        5.66	   -1.329
           4	   1.879	   0.371	  0.132	  2.699	   4.5  	        5.3 	   -0.581
           4	   1.457	   0.339	  0.093	  2.439	   3.75 	        5.14	   -0.578
           4	   2.028	   0.451	  0.153	  2.425	   5.75 	        5.24	    0.693
           5	   1.65 	   0.404	  0.114	  2.893	   4    	        6.29	   -1.061
           4	   2.062	   0.355	  0.102	  2.365	   4    	        5.69	   -0.884
           3	   1.926	   0.331	  0.119	  2.273	   5.667	        4.44	    1.018
           3	   2.286	   0.308	  0.098	  2.425	   4.667	        4.27	   -0.45
           4	   2.045	   0.38 	  0.099	  2.201	   4.75 	        4.69	    0.025
           4	   1.732	   0.315	  0.105	  2.405	   3.75 	        4.8 	   -0.807
           4	   1.811	   0.294	  0.145	  2.066	   3.5  	        4.88	   -0.816
           3	   1.311	   0.179	  0.079	  1.724	   2    	        4.89	   -1.293
           4	   1.715	   0.306	  0.094	  2.396	   3.5  	        4.68	   -1.011
           5	   2.324	   0.509	  0.111	  3.334	   4.8  	        5.56	   -1.478
           5	   1.683	   0.489	  0.073	  2.463	   4.6  	        5.03	   -0.108
           3	   1.889	   0.125	  0.063	  1.667	   2.667	        4.3 	   -1.077
           4	   1.66 	   0.321	  0.098	  2.359	   3.5  	        4.67	   -0.938
           3	   2.707	   0.399	  0.044	  2.183	   7    	        4.41	    1.667
           4	   1.417	   0.306	  0.095	  2.425	   3.5  	        5.16	   -0.743
           3	   1.943	   0.31 	  0.047	  1.671	   4.667	        4.14	    0.696
           5	   2.015	   0.546	  0.14 	  2.992	   5.4  	        5.44	   -0.293
           4	   2.209	   0.318	  0.083	  2.39 	   4    	        5.01	   -1
           3	   1.311	   0    	  0.027	  1    	   0    	        4.22	   -2.338
           4	   1.691	   0.4  	  0.09 	  2.341	   4.25 	        4.86	   -0.272
           5	   1.694	   0.374	  0.132	  2.299	   4    	        5.22	   -0.499
           5	   1.566	   0.286	  0.049	  1.651	   3.4  	        5.38	   -0.152
           4	   1.409	   0.374	  0.107	  1.771	   4.5  	        5.04	    0.839
           3	   2.286	   0.173	  0.105	  2.26 	   4.333	        4.41	   -0.491
           3	   1.943	   0.164	  0.057	  1.625	   3.333	        4.16	   -0.456
           4	   1.816	   0.308	  0.093	  2.414	   3.5  	        4.8 	   -1.131
           5	   1.645	   0.437	  0.129	  2.525	   4.4  	        5.39	   -0.336
           5	   1.655	   0.377	  0.102	  2.787	   3.6  	        5.24	   -1.321
           5	   1.95 	   0.459	  0.073	  2.39 	   4.6  	        5.04	   -0.272
           4	   1.676	   0.364	  0.099	  2.434	   3.75 	        5.09	   -0.823
           3	   1.943	   0.344	  0.125	  2.164	   4.667	        4.25	    0.091
           5	   1.133	   0.337	  0.125	  2.507	   3.6  	        5.32	   -0.502
           5	   1.636	   0.377	  0.074	  2.15 	   3    	        5.5 	   -1.237
           3	   2.19 	   0.129	  0.066	  1.75 	   2.667	        4.19	   -1.468
           3	   1.311	   0    	  0.027	  1    	   0    	        4.26	   -2.338
           4	   0.983	   0.193	  0.072	  1.667	   1.5  	        4.76	   -1.415
           3	   0.999	   0.179	  0.079	  1.724	   2    	        4.19	   -0.981
           4	   1.811	   0.353	  0.104	  2.355	   4    	        4.87	   -0.623
           3	   1.878	   0.127	  0.068	  1.733	   2.667	        4.44	   -1.139
           4	   1.691	   0.164	  0.051	  1.52 	   2    	        4.98	   -1.426
           3	   1.943	   0.331	  0.117	  2.118	   5.667	        4.28	    1.158
           5	   1.775	   0.502	  0.151	  3.199	   4.4  	        5.27	   -1.227
           5	   2.054	   0.449	  0.102	  2.791	   4.4  	        5.54	   -0.996
           5	   1.895	   0.467	  0.092	  2.867	   4.2  	        5.08	   -1.121
           3	   1.407	   0.179	  0.07 	  1.724	   2    	        4.82	   -1.38
           3	   1.878	   0.318	  0.122	  2.333	   4.667	        4.21	    0.016
           3	   2.415	   0.377	  0.101	  2.282	   6    	        4.29	    0.825
           5	   1.754	   0.327	  0.075	  2.361	   3.4  	        5.28	   -1.117
           3	   1.878	   0.324	  0.126	  2.275	   5    	        4.44	    0.397
           4	   1.643	   0.319	  0.104	  2.381	   3.5  	        4.62	   -0.947
           3	   2.479	   0.361	  0.169	  2.194	   6.333	        4.17	    1.13
           5	   1.636	   0.389	  0.139	  2.852	   4    	        5.21	   -1.016
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        5.08	   -1.37
           4	   1.691	   0.195	  0.107	  2.194	   3.25 	        4.73	   -0.937
           5	   1.636	   0.383	  0.136	  2.808	   3.8  	        5.42	   -1.163
           4	   2.519	   0.49 	  0.089	  2.609	   5.75 	        5.16	    0.043
           4	   2.061	   0.437	  0.098	  2.485	   4.75 	        5.39	   -0.331
           4	   1.691	   0.149	  0.054	  1.681	   2    	        5.18	   -1.575
           5	   1.63 	   0.382	  0.133	  2.981	   3.6  	        5.12	   -1.526
           5	   1.607	   0.36 	  0.145	  2.797	   3.8  	        6.48	   -1.109
           5	   1.85 	   0.439	  0.105	  2.897	   3.8  	        5.85	   -1.491
           4	   2.045	   0.387	  0.125	  2.135	   5.25 	        5.62	    0.558
           5	   1.488	   0.436	  0.134	  2.871	   4    	        6.45	   -0.929
           3	   0.999	   0.179	  0.079	  1.724	   2    	        4.58	   -0.981
           3	   2.19 	   0.127	  0.068	  1.733	   2.667	        5.36	   -1.451
           3	   1.311	   0    	  0.027	  1    	   0    	        5.52	   -2.338
           5	   1.314	   0.346	  0.086	  1.867	   2.8  	        5.93	   -0.813
           3	   1.773	   0.207	  0.057	  1.696	   2.667	        5.19	   -1.066
           3	   2.479	   0.311	  0.117	  2.238	   4.667	        4.79	   -0.478
           5	   1.133	   0.337	  0.125	  2.507	   3.6  	        5.17	   -0.502
           4	   1.409	   0.311	  0.115	  2.218	   3.75 	        4.97	   -0.303
           3	   1.908	   0.293	  0.059	  1.662	   5    	        4.73	    1.078
           4	   1.431	   0.351	  0.103	  2.321	   4.5  	        5.59	    0.294
           5	   1.869	   0.441	  0.101	  2.515	   4.2  	        5.3 	   -0.726
           5	   1.127	   0.325	  0.136	  2.934	   3.2  	        5.92	   -1.322
           5	   1.738	   0.406	  0.094	  2.591	   4.4  	        5.67	   -0.429
           5	   1.127	   0.325	  0.136	  2.934	   3.2  	        6.75	   -1.322
           4	   1.66 	   0.151	  0.049	  1.688	   2.75 	        5.69	   -0.798
           3	   1.311	   0    	  0.027	  1    	   0    	        4.43	   -2.338
           3	   1.908	   0.322	  0.112	  2.417	   4.667	        4.47	   -0.092
           5	   1.881	   0.392	  0.063	  1.867	   3.6  	        5.68	   -0.603
           4	   2.368	   0.403	  0.057	  2.033	   5.25 	        5.2 	    0.389
           3	   2.351	   0.373	  0.103	  2.347	   5    	        4.72	   -0.174
           5	   1.566	   0.434	  0.16 	  3.187	   4.4  	        6.28	   -0.947
           3	   1.311	   0    	  0.027	  1    	   0    	        5.24	   -2.338
           3	   1.878	   0.176	  0.139	  2.054	   4    	        4.87	   -0.247
           4	   1.66 	   0.309	  0.099	  2.458	   3.5  	        5.43	   -1.026
           5	   1.694	   0.434	  0.109	  2.533	   4.4  	        6.36	   -0.37
           5	   1.314	   0.176	  0.092	  2.295	   2.6  	        6.71	   -1.277
           5	   1.881	   0.336	  0.074	  2.326	   3.6  	        6.14	   -1.017
           4	   1.457	   0.435	  0.086	  2.297	   4.5  	        5.45	    0.225
           4	   1.691	   0.334	  0.05 	  1.654	   3.75 	        6.1 	    0.021
           5	   1.811	   0.387	  0.111	  2.202	   4.2  	        7.84	   -0.311
           5	   1.636	   0.158	  0.097	  2.241	   1.8  	        6.94	   -2.332
           4	   2.242	   0.26 	  0.102	  2.495	   3.25 	        6.28	   -1.849
           5	   1.881	   0.395	  0.143	  2.216	   4.4  	        5.81	   -0.235
           3	   2.479	   0.43 	  0.113	  2.212	   6.333	        4.88	    1.099
           3	   2.19 	   0.129	  0.066	  1.75 	   2.667	        4.95	   -1.468
           5	   1.931	   0.439	  0.108	  2.969	   3.8  	        6.6 	   -1.647
           4	   0.983	   0.179	  0.084	  1.654	   1.5  	        5.91	   -1.4
           3	   1.943	   0.162	  0.06 	  1.666	   3    	        5.97	   -0.831
           5	   1.754	   0.285	  0.088	  2.189	   2.6  	        6.77	   -1.716
           3	   2.255	   0.274	  0.055	  1.716	   3.667	        4.47	   -0.633
           3	   2.361	   0.305	  0.099	  2.38 	   4.667	        4.43	   -0.478
           3	   1.535	   0.162	  0.141	  1.619	   2.333	        4.98	   -1.124
           5	   1.314	   0.308	  0.081	  2.323	   2.6  	        5.74	   -1.426
           5	   1.455	   0.334	  0.144	  2.805	   4    	        6.69	   -0.738
           4	   1.66 	   0.305	  0.047	  1.674	   3.5  	        5.9 	   -0.186
           3	   1.943	   0.386	  0.108	  2.3  	   5.667	        5.1 	    0.93
           5	   2.07 	   0.383	  0.128	  2.827	   4    	        5.43	   -1.408
           3	   1.311	   0.193	  0.088	  1.667	   2    	        4.75	   -1.259
           3	   1.311	   0    	  0.027	  1    	   0    	        4.67	   -2.338
           5	   1.353	   0.376	  0.089	  2.327	   3    	        5.67	   -1.145
           3	   1.731	   0.149	  0.08 	  1.532	   3    	        4.7 	   -0.492
           3	   2.361	   0.306	  0.098	  2.443	   4.667	        4.74	   -0.541
           3	   2.656	   0.43 	  0.083	  2.284	   6.333	        4.61	    0.88
           5	   1.455	   0.415	  0.13 	  2.39 	   4.2  	        5.72	   -0.19
           3	   0.999	   0.179	  0.103	  1.654	   2    	        4.54	   -0.935
           4	   1.66 	   0.309	  0.099	  2.458	   3.5  	        4.85	   -1.026
           3	   1.878	   0.129	  0.066	  1.75 	   2.667	        5.31	   -1.156
           5	   2.139	   0.392	  0.101	  2.47 	   4.6  	        6.11	   -0.502
           3	   1.926	   0.364	  0.108	  2.434	   5    	        4.85	    0.168
           5	   1.92 	   0.422	  0.125	  2.268	   5.2  	        5.76	    0.465
           3	   2.235	   0.307	  0.052	  1.674	   4.667	        4.58	    0.399
           5	   2.422	   0.319	  0.074	  2.447	   4    	        5.58	   -1.262
           3	   1.311	   0    	  0.027	  1    	   0    	        4.77	   -2.338
           4	   1.777	   0.365	  0.159	  2.9  	   4.25 	        5.11	   -0.951
           4	   0.983	   0.179	  0.065	  1.724	   1.5  	        5.18	   -1.451
           5	   1.732	   0.512	  0.101	  2.752	   4.2  	        5.54	   -0.897
           5	   1.927	   0.499	  0.172	  3.48 	   4.6  	        6.42	   -1.478
           4	   1.86 	   0.307	  0.131	  2.336	   3.75 	        5.66	   -0.884
           3	   1.878	   0.135	  0.062	  1.69 	   3    	        5.16	   -0.765
           4	   1.582	   0.152	  0.046	  1.545	   2.5  	        5.17	   -0.825
           5	   1.881	   0.379	  0.063	  2.142	   3.4  	        5.81	   -1.065
           5	   1.645	   0.452	  0.097	  2.732	   4.6  	        5.72	   -0.326
           3	   2.479	   0.459	  0.118	  2.096	   7    	        4.81	    1.848
           4	   1.905	   0.38 	  0.131	  2.795	   4.75 	        4.92	   -0.461
           4	   2.392	   0.4  	  0.131	  2.839	   5.5  	        4.88	   -0.262
           5	   1.314	   0.306	  0.087	  2.443	   2.8  	        5.7 	   -1.35
           3	   1.311	   0    	  0.027	  1    	   0    	        4.78	   -2.338
           4	   1.643	   0.32 	  0.101	  2.4  	   3.5  	        5.48	   -0.964
           5	   1.314	   0.322	  0.09 	  2.417	   2.8  	        6   	   -1.343
           5	   1.842	   0.274	  0.095	  2.442	   3.8  	        5.53	   -0.853
           4	   1.888	   0.352	  0.088	  2.388	   4    	        5.81	   -0.716
           4	   1.958	   0.285	  0.105	  2.408	   3.25 	        5.7 	   -1.506
           4	   1.828	   0.366	  0.094	  2.2  	   4.25 	        5.28	   -0.238
           5	   1.881	   0.388	  0.076	  2.347	   3.6  	        5.7 	   -1.092
           5	   1.711	   0.385	  0.123	  2.752	   3.6  	        6.09	   -1.371
           5	   1.127	   0.348	  0.11 	  2.305	   3.6  	        5.61	   -0.29
           3	   1.908	   0.322	  0.112	  2.417	   4.667	        4.82	   -0.092
           3	   1.311	   0.047	  0.158	  1.286	   1.667	        4.92	   -1.135
           4	   1.811	   0.383	  0.089	  2.239	   4.75 	        5.06	    0.228
           3	   1.731	   0.179	  0.105	  1.817	   2.333	        4.58	   -1.499
           5	   1.548	   0.39 	  0.096	  2.259	   3.6  	        5.51	   -0.693
           5	   1.341	   0.392	  0.162	  2.604	   3.8  	        5.33	   -0.699
           5	   1.754	   0.412	  0.138	  2.931	   3.8  	        5.8 	   -1.435
           4	   2.166	   0.511	  0.092	  2.865	   5.25 	        5.48	   -0.384
           4	   1.417	   0.176	  0.104	  2.295	   3.25 	        5.31	   -0.742
           5	   1.314	   0.321	  0.089	  2.381	   2.8  	        6.16	   -1.305
           5	   1.328	   0.325	  0.138	  2.934	   3.2  	        5.52	   -1.525
           3	   2.174	   0.399	  0.103	  2.257	   5.667	        4.94	    0.734
           4	   1.643	   0.321	  0.1  	  2.381	   3.5  	        5.9 	   -0.945
           5	   2.134	   0.673	  0.063	  2.304	   6.4  	        6.16	    1.226
           4	   1.643	   0.176	  0.118	  2.194	   3.25 	        6.47	   -0.881
           5	   2.116	   0.487	  0.053	  2.62 	   4.2  	        6.65	   -1.076
           3	   1.908	   0.321	  0.121	  2.339	   4.667	        4.64	   -0.022
           5	   1.314	   0.176	  0.129	  2.036	   2.6  	        6.3 	   -1.055
           4	   1.816	   0.308	  0.092	  2.425	   3.5  	        5.31	   -1.141
           4	   0.983	   0.179	  0.072	  1.693	   1.5  	        5.21	   -1.427
           5	   1.754	   0.343	  0.163	  2.514	   3.8  	        5.62	   -0.974
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        5.26	   -1.37
           5	   1.927	   0.483	  0.146	  2.882	   4.4  	        5.94	   -1.038
           4	   1.409	   0.269	  0.092	  2.269	   4    	        5.08	   -0.039
           4	   1.691	   0.361	  0.059	  1.49 	   3    	        5.37	   -0.601
           3	   2.611	   0.288	  0.073	  2.085	   4.333	        4.9 	   -0.724
           4	   1.643	   0.319	  0.104	  2.381	   3.5  	        6.84	   -0.947
           3	   2.361	   0.309	  0.1  	  2.458	   4.667	        4.84	   -0.561
           4	   1.643	   0.182	  0.102	  2.235	   3.5  	        5.28	   -0.662
           5	   1.127	   0.337	  0.123	  2.507	   3.6  	        5.69	   -0.494
           5	   1.881	   0.289	  0.079	  2.182	   2.8  	        5.37	   -1.631
           3	   2.11 	   0.281	  0.054	  1.579	   4.667	        4.57	    0.643
           5	   1.994	   0.376	  0.09 	  2.92 	   3.8  	        5.58	   -1.58
           3	   2.255	   0.268	  0.06 	  1.592	   4    	        4.35	   -0.175
           3	   1.311	   0    	  0.027	  1    	   0    	        4.76	   -2.338
           3	   2.255	   0.149	  0.063	  1.681	   2.667	        4.53	   -1.481
           5	   1.314	   0.311	  0.091	  2.053	   2.6  	        6.47	   -1.169
           4	   1.992	   0.382	  0.123	  2.874	   4.75 	        5.39	   -0.621
           5	   1.888	   0.447	  0.129	  2.803	   4    	        5.42	   -1.267
           4	   1.457	   0.345	  0.087	  2.388	   4    	        4.77	   -0.277
           5	   1.353	   0.437	  0.066	  2.295	   3.8  	        5.43	   -0.351
           4	   1.691	   0.344	  0.108	  2.164	   3.5  	        5.31	   -0.807
           4	   1.409	   0.305	  0.105	  2.35 	   3.5  	        9.58	   -0.669
           3	   1.311	   0    	  0.027	  1    	   0    	        7.96	   -2.338
           3	   1.943	   0.262	  0.069	  1.645	   3.667	        5.36	   -0.252
           4	   2.753	   0.381	  0.12 	  2.55 	   5.5  	        6.99	   -0.304
           3	   1.878	   0.129	  0.066	  1.75 	   2.667	        5.77	   -1.156
           4	   2.117	   0.414	  0.066	  2.178	   5.5  	        6.31	    0.725
           5	   1.888	   0.367	  0.205	  3.107	   3.8  	        7.94	   -1.767
           3	   2.652	   0.324	  0.086	  2.294	   5.667	        6.48	    0.311
           3	   1.878	   0.309	  0.104	  2.458	   4.667	        6.43	   -0.082
           5	   1.673	   0.228	  0.128	  2.621	   3.4  	        7.02	   -1.25
           5	   1.675	   0.459	  0.097	  2.096	   4.2  	        6.38	   -0.127
           5	   1.226	   0.25 	  0.101	  2.218	   2.8  	        6.43	   -0.995
           4	   1.604	   0.321	  0.096	  2.395	   3.5  	        5.32	   -0.916
           4	   1.865	   0.386	  0.112	  2.237	   4.25 	        5.36	   -0.35
           3	   2.415	   0.353	  0.115	  2.355	   5.333	        5.78	    0.095
           4	   1.643	   0.322	  0.1  	  2.417	   3.5  	        5.56	   -0.982
           5	   1.636	   0.383	  0.137	  2.921	   3.8  	        5.95	   -1.277
           3	   1.943	   0.232	  0.181	  1.699	   4.667	        4.73	    0.612
           5	   1.888	   0.473	  0.167	  3.447	   4.4  	        8.23	   -1.575
           5	   1.587	   0.364	  0.151	  3.396	   3.6  	        5.95	   -1.898
           5	   1.566	   0.424	  0.16 	  3.362	   4    	        5.81	   -1.512
           5	   1.856	   0.398	  0.101	  2.655	   3.8  	        6.29	   -1.21
           5	   1.675	   0.423	  0.086	  2.299	   3.6  	        6.98	   -0.883
           5	   1.792	   0.429	  0.122	  3.079	   3.6  	        6.22	   -1.822
           3	   2.415	   0.383	  0.097	  2.201	   6.333	        5.03	    1.237
           4	   1.816	   0.306	  0.093	  2.425	   3.5  	        5.74	   -1.14
           5	   1.636	   0.17 	  0.09 	  2.382	   2    	        6.67	   -2.278
           4	   2.139	   0.263	  0.128	  2.889	   4.25 	        6.2 	   -1.169
           3	   2.361	   0.309	  0.1  	  2.458	   4.667	        5.58	   -0.561
           5	   1.314	   0.181	  0.128	  1.926	   2.8  	        5.69	   -0.749
           4	   2.117	   0.325	  0.065	  2.234	   4.5  	        5.69	   -0.241
           4	   1.409	   0.306	  0.111	  2.376	   3.5  	        5.36	   -0.702
           5	   1.846	   0.39 	  0.187	  3.208	   4.4  	        5.66	   -1.231
           5	   1.927	   0.537	  0.091	  2.707	   5    	        5.91	   -0.262
           5	   1.792	   0.501	  0.123	  3.073	   4    	        7.13	   -1.489
           4	   1.691	   0.23 	  0.051	  1.739	   2.75 	        5.32	   -0.961
           5	   2.203	   0.293	  0.109	  2.853	   3.6  	        6.4 	   -1.858
           5	   1.488	   0.349	  0.184	  2.479	   3.6  	        5.69	   -0.9
           4	   1.989	   0.341	  0.077	  2.301	   4.25 	        5.75	   -0.458
           5	   1.938	   0.458	  0.109	  2.939	   4    	        5.83	   -1.444
           3	   1.878	   0.129	  0.068	  1.733	   2.667	        4.67	   -1.141
           3	   2.19 	   0.129	  0.066	  1.75 	   2.667	        5.22	   -1.468
           4	   1.691	   0.264	  0.05 	  1.718	   3    	        5.73	   -0.723
           5	   1.682	   0.435	  0.179	  3.398	   4.2  	        5.68	   -1.494
           4	   1.958	   0.26 	  0.076	  2.265	   4    	        5.28	   -0.559
           3	   1.943	   0.298	  0.052	  1.696	   4.333	        5.15	    0.344
           4	   2.076	   0.448	  0.052	  1.904	   5.5  	        5.37	    1.02
           5	   1.314	   0.308	  0.087	  2.443	   2.8  	        6.35	   -1.352
           3	   2.361	   0.308	  0.097	  2.425	   4.667	        4.62	   -0.524
           4	   1.385	   0.248	  0.075	  1.611	   2.5  	        5.01	   -0.819
           4	   2.117	   0.429	  0.105	  2.857	   4.75 	        5.32	   -0.758
           5	   1.767	   0.418	  0.128	  2.934	   3.6  	        5.66	   -1.647
           5	   1.649	   0.415	  0.079	  2.234	   4    	        5.57	   -0.377
           3	   1.311	   0    	  0.027	  1    	   0    	        5.24	   -2.338
           3	   1.847	   0.238	  0.069	  1.705	   3    	        4.73	   -0.859
           5	   1.842	   0.378	  0.104	  2.857	   3.6  	        6.14	   -1.581
           4	   1.77 	   0.344	  0.119	  2.484	   4.25 	        5.68	   -0.467
           3	   2.479	   0.43 	  0.08 	  2.248	   6.333	        5.1 	    1.096
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        5.1 	   -1.578
           3	   2.479	   0.311	  0.117	  2.238	   4.667	        5.12	   -0.478
           4	   1.715	   0.309	  0.103	  2.458	   3.5  	        7.35	   -1.085
           4	   1.409	   0.322	  0.178	  2.804	   4    	        7.26	   -0.713
           3	   1.311	   0.19 	  0.105	  1.59 	   2.333	        6.6 	   -0.863
           4	   0.983	   0.193	  0.072	  1.667	   1.5  	        6.77	   -1.415
           3	   2.361	   0.322	  0.097	  2.417	   4.667	        5.26	   -0.53
           3	   2.479	   0.369	  0.109	  2.364	   5.333	        5.89	    0.012
           4	   1.643	   0.321	  0.12 	  1.947	   3.5  	        5.7 	   -0.531
           3	   2.255	   0.268	  0.077	  1.592	   4    	        5.72	   -0.192
           5	   1.314	   0.309	  0.087	  2.327	   2.8  	        7.2 	   -1.237
           4	   1.847	   0.493	  0.11 	  2.698	   6    	        6.17	    0.852
