|   Proposed Partitions |   Discovered Partitions |   BCS[-] |   ICP[-] |   SM[+] |   MQ[+] |   IFN[-] |   WC_time[-] |   Loss[-] |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.37 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.16 |     2.271 |
|                    16 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.1  |     2.744 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.24 |     2.271 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.2  |     2.271 |
|                     9 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.3  |     2.921 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.45 |     2.271 |
|                     7 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.27 |     2.744 |
|                     7 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.21 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.25 |     2.271 |
|                     8 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.14 |     2.271 |
|                    21 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.29 |     2.921 |
|                    28 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.64 |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    29 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.23 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.26 |     2.271 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.21 |     2.271 |
|                    23 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.22 |     2.271 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    19 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.32 |     2.271 |
|                    19 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.17 |     2.271 |
|                    27 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.12 |     2.271 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.25 |     2.271 |
|                    14 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.24 |     2.744 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.23 |     2.271 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.2  |     2.271 |
|                     4 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.4  |     2.921 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.31 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    30 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.48 |     2.744 |
|                     7 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    15 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.21 |     2.921 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.39 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                    22 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.54 |     2.744 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.14 |     2.271 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.09 |     2.271 |
|                     8 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.57 |     2.271 |
|                    28 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.26 |     2.921 |
|                    14 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.16 |     2.744 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.23 |     2.271 |
|                    28 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.11 |     2.271 |
|                    13 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.63 |     2.921 |
|                    29 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.26 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.22 |     2.271 |
|                    31 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.2  |     2.744 |
|                    26 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.19 |     2.271 |
|                    12 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.32 |     2.744 |
|                    28 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.08 |     2.744 |
|                    26 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.66 |     2.271 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.28 |     2.271 |
|                    19 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    32 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.22 |     2.921 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.45 |     2.271 |
|                    18 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.23 |     2.921 |
|                    33 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.3  |     2.921 |
|                    26 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.33 |     2.744 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.1  |     2.271 |
|                    33 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.28 |     2.744 |
|                    18 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.17 |     2.744 |
|                    31 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.11 |     2.921 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.36 |     2.271 |
|                     6 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.41 |     2.921 |
|                    33 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.28 |     2.921 |
|                    14 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.08 |     2.744 |
|                    18 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.28 |     2.744 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.41 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.27 |     2.271 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.49 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.24 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.75 |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.17 |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.28 |     2.271 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.22 |     2.271 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.11 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                    23 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.26 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.29 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.24 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.37 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    11 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.16 |     2.744 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.45 |     2.271 |
|                     8 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.17 |     2.921 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.19 |     2.271 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.32 |     2.271 |
