  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           5	   1.523	   0.004	  0.129	  3.798	   0.4  	        8.13	   -5.054
           5	   1.611	   0.03 	  0.071	  2.494	   1.2  	        8.28	   -3.006
           4	   1.919	   0.028	  0.155	  2.551	   1.25 	        8.19	   -3.403
           4	   2.404	   0.055	  0.094	  2.697	   1.75 	        7.84	   -3.5
           5	   1.099	   0.032	  0.103	  2.238	   1.4  	        8.29	   -2.072
           4	   2.756	   0.142	  0.074	  2.62 	   4    	        8.54	   -1.592
           3	   3.165	   0.146	  0.106	  2.702	   5.667	        7.91	   -0.452
           4	   2.62 	   0.156	  0.111	  2.646	   4.25 	        7.63	   -1.283
           4	   1.635	   0.002	  0.101	  2.996	   0.25 	        7.16	   -4.484
           5	   2.628	   0.131	  0.165	  4.081	   3.6  	        7.77	   -3.405
           4	   2.366	   0.236	  0.095	  2.622	   7.25 	        7.24	    1.931
           3	   2.368	   0.002	  0.047	  1.889	   0.333	        6.11	   -3.973
           4	   2.758	   0.139	  0.124	  3.751	   3.75 	        6.51	   -3.022
           3	   3.036	   0.298	  0.176	  2.43 	  13.667	        6.03	    7.727
           3	   1.827	   0.002	  0.091	  1.667	   0.333	        5.68	   -3.254
           5	   2.594	   0.268	  0.082	  3.042	   6.4  	        7.05	    0.414
           4	   2.236	   0.111	  0.084	  2.759	   3.5  	        6.66	   -1.69
           4	   2.561	   0.182	  0.143	  3.405	   8.5  	        6.71	    2.209
           3	   2.533	   0.004	  0.058	  1.909	   0.333	        5.88	   -4.171
           3	   3.969	   0.328	  0.11 	  2.35 	  16.333	        6.43	    9.576
           5	   1.884	   0.175	  0.114	  2.434	   3.2  	        7.31	   -1.407
           4	   2.459	   0.035	  0.158	  3.314	   1.5  	        6.58	   -4.466
           3	   3.343	   0.163	  0.091	  2.646	   5.667	        5.91	   -0.576
           4	   1.975	   0.002	  0.142	  3.996	   0.25 	        6.71	   -5.865
           5	   1.591	   0.026	  0.093	  1.663	   0.8  	        6.77	   -2.573
           5	   1.303	   0    	  0.006	  1    	   0    	        7.13	   -2.309
           4	   1.606	   0    	  0.048	  2    	   0    	        6.76	   -3.654
           3	   2.285	   0.006	  0.082	  2.659	   1    	        5.87	   -4.032
           4	   2.105	   0.004	  0.141	  3.905	   0.5  	        7.1 	   -5.655
           3	   3.16 	   0.28 	  0.091	  2.602	  13    	        6.16	    6.867
           5	   2.027	   0.032	  0.11 	  4.504	   1.4  	        7.2 	   -5.273
           4	   1.809	   0.036	  0.184	  3.796	   0.5  	        6.57	   -5.325
           3	   2.904	   0.046	  0.095	  2.627	   3    	        6.52	   -2.672
           5	   1.716	   0.03 	  0.126	  3.576	   1.2  	        8.96	   -4.248
           5	   2.322	   0.24 	  0.183	  4.285	   6    	        7.65	   -1.03
           4	   2.038	   0.034	  0.122	  3.563	   2    	        6.76	   -3.757
           5	   2.44 	   0.111	  0.081	  3.573	   3    	        7.28	   -3.205
           5	   2.123	   0.141	  0.107	  2.462	   3.2  	        7.4 	   -1.633
           4	   1.436	   0.002	  0.038	  1.996	   0.25 	        6.99	   -3.222
           4	   2.638	   0.188	  0.135	  3.64 	   7.25 	        6.38	    0.649
           3	   2.193	   0.008	  0.153	  2.849	   1    	        6.02	   -4.203
           5	   1.661	   0.011	  0.109	  3.758	   0.8  	        7.01	   -4.739
           4	   2.539	   0.138	  0.111	  3.293	   5.5  	        6.66	   -0.581
           4	   2.898	   0.225	  0.056	  2.281	   8.25 	        6.73	    2.79
           3	   2.141	   0    	  0.011	  1    	   0    	        5.82	   -3.152
           3	   2.564	   0    	  0.011	  1    	   0    	        6.56	   -3.575
           4	   2.037	   0    	  0.096	  3    	   0    	        6.2 	   -5.133
           5	   2.927	   0.227	  0.132	  4.274	   6    	        7.84	   -1.56
           3	   2.69 	   0.002	  0.017	  1.667	   0.333	        6.09	   -4.043
           3	   2.342	   0    	  0.094	  2    	   0    	        5.77	   -4.436
           3	   3.061	   0.089	  0.026	  1.712	   5    	        6.02	    0.112
           5	   1.944	   0.055	  0.161	  3.367	   1.6  	        6.79	   -3.927
           5	   2.661	   0.179	  0.112	  4.418	   4.6  	        7.58	   -2.77
           4	   2.635	   0.176	  0.034	  1.745	   5.75 	        6.57	    1.16
           3	   3.064	   0.153	  0.117	  2.685	   5.667	        5.75	   -0.352
           5	   2.74 	   0.309	  0.116	  4.221	   7.4  	        7.37	    0.014
           4	   1.272	   0.002	  0.069	  1.667	   0.25 	        6.09	   -2.76
           3	   3.15 	   0.137	  0.126	  2.86 	   4.667	        6.22	   -1.606
           3	   3.429	   0.169	  0.093	  2.596	   7    	        6.16	    0.713
           5	   2.043	   0.167	  0.107	  2.647	   3.4  	        7.04	   -1.564
           4	   1.638	   0.027	  0.117	  2.706	   1.25 	        6.61	   -3.238
           3	   1.704	   0.038	  0.199	  2.463	   1    	        5.91	   -3.404
           3	   1.696	   0    	  0.01 	  1    	   0    	        6.32	   -2.706
           4	   1.799	   0.002	  0.07 	  1.667	   0.25 	        6.5 	   -3.288
           4	   2.226	   0.004	  0.098	  3.662	   0.5  	        6.46	   -5.49
           3	   2.873	   0.044	  0.087	  2.801	   2.667	        6.37	   -3.138
           3	   2.454	   0.002	  0.093	  1.996	   0.333	        5.94	   -4.212
           4	   1.802	   0    	  0.07 	  2    	   0    	        6.93	   -3.872
           5	   1.235	   0.04 	  0.221	  4.458	   0.8  	        7.32	   -5.154
           5	   1.013	   0    	  0.006	  1    	   0    	        6.73	   -2.019
           4	   1.638	   0.004	  0.176	  3.709	   0.5  	        6.61	   -5.027
           5	   2.714	   0.327	  0.165	  3.997	   8    	        7.43	    0.797
           3	   1.469	   0    	  0.01 	  1    	   0    	        5.68	   -2.479
           5	   2.033	   0.057	  0.151	  4.485	   2.2  	        7.66	   -4.526
           3	   2.442	   0.004	  0.042	  1.857	   0.667	        5.8 	   -3.678
           3	   3.019	   0.118	  0.125	  2.733	   5.667	        6.12	   -0.328
           3	   1.469	   0.002	  0.091	  1.667	   0.333	        6.21	   -2.896
           5	   2.218	   0.145	  0.159	  3.115	   3.8  	        6.99	   -1.837
           5	   2.519	   0.122	  0.09 	  4.294	   3.2  	        8.51	   -3.825
           5	   3.108	   0.315	  0.108	  4.054	   8    	        7.95	    0.415
           5	   2.809	   0.258	  0.14 	  3.926	   6.6  	        6.74	   -0.533
           5	   2.579	   0.164	  0.077	  3.164	   5.6  	        7.25	   -0.384
           3	   3.567	   0.165	  0.105	  2.455	   6    	        6.06	   -0.292
           4	   1.269	   0    	  0.007	  1    	   0    	        6.27	   -2.276
           4	   3.333	   0.164	  0.062	  3.392	   4.75 	        7.01	   -2.201
           3	   2.808	   0.063	  0.068	  2.66 	   2.333	        5.89	   -3.266
           5	   2.782	   0.178	  0.119	  4.626	   4.2  	        7.23	   -3.505
           4	   2.804	   0.262	  0.133	  3.592	   6.75 	        6.92	   -0.041
           5	   2.281	   0.13 	  0.129	  3.208	   3.6  	        7.07	   -2.148
           4	   2.376	   0.264	  0.175	  3.384	   9.5  	        6.63	    3.301
           5	   1.881	   0.144	  0.112	  3.49 	   3.2  	        7.09	   -2.427
           5	   2.088	   0.09 	  0.176	  3.105	   1.8  	        6.94	   -3.659
           4	   2.266	   0.006	  0.072	  2.901	   0.75 	        6.87	   -4.495
           5	   1.857	   0.074	  0.138	  3.391	   1.4  	        7.22	   -4.06
           3	   3.15 	   0.146	  0.163	  2.772	   5.333	        5.8 	   -0.898
           3	   2.978	   0.046	  0.138	  2.662	   2    	        6.2 	   -3.824
           3	   2.411	   0.006	  0.098	  2.742	   1    	        5.8 	   -4.257
           3	   1.914	   0    	  0.064	  2    	   0    	        6.39	   -3.978
           3	   1.923	   0.027	  0.062	  1.667	   1.667	        5.8 	   -2.012
           4	   3.316	   0.275	  0.128	  3.418	   7.75 	        6.66	    0.613
           5	   2.466	   0.135	  0.119	  4.376	   4.2  	        7.41	   -2.896
           5	   1.442	   0.002	  0.097	  2.909	   0.2  	        6.87	   -4.25
           4	   2.371	   0.022	  0.042	  1.829	   0.75 	        6.62	   -3.514
           5	   2.462	   0.093	  0.088	  3.637	   2.2  	        7.46	   -4.08
           3	   2.707	   0.002	  0.085	  2.909	   0.333	        6.06	   -5.37
           4	   2.396	   0.044	  0.096	  2.637	   2    	        6.66	   -3.173
           5	   2.465	   0.222	  0.084	  2.49 	   7.6  	        6.94	    2.339
           5	   1.979	   0.027	  0.055	  2.706	   1    	        7.13	   -3.767
           5	   2.335	   0.146	  0.124	  3.372	   3.4  	        8.31	   -2.577
           5	   2.646	   0.213	  0.143	  4.003	   6.8  	        7.58	   -0.205
           3	   2.802	   0.308	  0.074	  1.64 	  14    	        6.57	    9.176
           4	   2.818	   0.08 	  0.243	  2.971	   2.75 	        6.91	   -3.362
           5	   2.153	   0.124	  0.082	  2.771	   3.4  	        7.64	   -1.73
           5	   2.512	   0.193	  0.143	  3.619	   4.4  	        8.01	   -2.067
           3	   2.18 	   0    	  0.052	  2    	   0    	        6.5 	   -4.232
           5	   1.366	   0.03 	  0.074	  2.615	   1.2  	        7.61	   -2.885
           4	   2.395	   0.038	  0.09 	  3.846	   0.75 	        7.31	   -5.619
           5	   2.328	   0.295	  0.142	  3.465	   6.8  	        9.02	    0.57
           3	   3.42 	   0.142	  0.085	  2.679	   5.333	        6.68	   -0.993
           5	   2.349	   0.097	  0.129	  3.517	   2.4  	        7.62	   -3.692
           3	   3.965	   0.268	  0.058	  2.35 	  12    	        7.24	    5.359
           3	   2.336	   0.004	  0.098	  2.747	   0.667	        6.08	   -4.518
           3	   3.163	   0.138	  0.122	  2.817	   5    	        6.82	   -1.24
           3	   3.377	   0.148	  0.103	  2.703	   5.667	        6.37	   -0.664
           5	   1.708	   0.004	  0.079	  2.798	   0.4  	        7.39	   -4.189
           5	   2.176	   0.028	  0.118	  4.571	   1    	        8.16	   -5.893
           3	   3.373	   0.136	  0.047	  1.853	   4.667	        6.26	   -0.742
           5	   2.073	   0.027	  0.096	  3.706	   1    	        7.43	   -4.902
           3	   2.585	   0.027	  0.055	  1.706	   1.667	        6.42	   -2.706
           3	   3.14 	   0.134	  0.106	  2.528	   7.333	        6.22	    1.425
           5	   2.013	   0.328	  0.068	  2.384	   8    	        7.58	    3.207
           4	   2.985	   0.083	  0.072	  3.538	   3.25 	        7.41	   -3.428
           3	   3.543	   0.289	  0.194	  2.257	  14.333	        6.55	    8.05
           4	   2.125	   0.042	  0.085	  2.697	   1.75 	        7.69	   -3.199
           3	   2.885	   0    	  0.039	  2    	   0    	        6.73	   -4.924
           4	   2.448	   0.257	  0.085	  2.667	   7.25 	        6.89	    1.793
           5	   2.159	   0.256	  0.135	  3.91 	   8.4  	        7.7 	    1.94
           4	   1.436	   0    	  0.008	  1    	   0    	        7.18	   -2.444
           3	   2.197	   0.016	  0.181	  2.992	   0.667	        6.12	   -4.719
           5	   1.232	   0.038	  0.121	  2.463	   0.6  	        7.95	   -3.254
           4	   2.756	   0.142	  0.125	  3.546	   3.75 	        7.1 	   -2.819
           5	   1.232	   0.004	  0.1  	  2.796	   0.4  	        7.3 	   -3.732
           3	   2.712	   0.04 	  0.07 	  2.884	   1.333	        6.97	   -4.373
           5	   2.73 	   0.183	  0.1  	  3.337	   4.6  	        7.67	   -1.75
           3	   1.931	   0.032	  0.129	  2.367	   2.333	        6.29	   -2.126
           3	   3.162	   0.142	  0.12 	  2.84 	   5.333	        6.59	   -0.931
           4	   2.648	   0.316	  0.157	  3.478	   8    	        7.23	    1.401
           4	   1.364	   0    	  0.007	  1    	   0    	        6.75	   -2.371
           3	   2.058	   0.027	  0.071	  1.706	   1.667	        6.64	   -2.195
           4	   2.389	   0.044	  0.122	  3.615	   2.75 	        7.32	   -3.42
           4	   2.188	   0.028	  0.166	  2.572	   1.25 	        7.14	   -3.704
           4	   2.011	   0.067	  0.105	  2.658	   2.25 	        7.37	   -2.591
           5	   1.737	   0.027	  0.121	  3.706	   1    	        7.47	   -4.591
           5	   1.575	   0    	  0.032	  2    	   0    	        7.32	   -3.607
           3	   2.755	   0.032	  0.07 	  2.639	   2.333	        7.5 	   -3.163
           3	   1.473	   0.004	  0.164	  2.467	   0.667	        6.52	   -3.441
           4	   2.067	   0.004	  0.056	  2.905	   0.5  	        7.53	   -4.532
           3	   3.15 	   0.139	  0.109	  2.818	   5    	        6.36	   -1.216
           5	   1.603	   0.038	  0.067	  2.705	   0.6  	        8.21	   -3.813
           5	   2.511	   0.154	  0.13 	  4.542	   3    	        8.18	   -4.337
           4	   2.101	   0.316	  0.05 	  1.705	   9    	        8.32	    4.828
           5	   2.504	   0.082	  0.091	  3.684	   2.4  	        7.99	   -3.961
           3	   3.057	   0.082	  0.131	  2.581	   2.667	        6.56	   -3.184
           3	   2.416	   0.063	  0.125	  2.723	   2.333	        6.04	   -2.994
           4	   2.45 	   0.139	  0.09 	  2.638	   3.5  	        7.2 	   -1.817
           5	   2.667	   0.091	  0.139	  4.48 	   2    	        7.46	   -5.377
           3	   2.801	   0.142	  0.041	  1.797	   5.333	        6.28	    0.552
           4	   1.638	   0.004	  0.104	  2.905	   0.5  	        7.1 	   -4.151
           4	   1.367	   0.002	  0.125	  2.8  	   0.25 	        7.29	   -4.044
           5	   1.812	   0.154	  0.101	  2.633	   3    	        7.6 	   -1.7
           3	   2.276	   0.002	  0.1  	  2.667	   0.333	        6.56	   -4.712
           5	   1.606	   0.027	  0.076	  2.667	   1    	        7.63	   -3.376
           5	   2.714	   0.139	  0.097	  3.76 	   3    	        8.24	   -3.71
           3	   2.793	   0.002	  0.081	  2.957	   0.333	        6.67	   -5.5
           5	   2.121	   0.032	  0.106	  4.452	   1.4  	        7.63	   -5.311
           5	   2.019	   0.03 	  0.089	  3.46 	   1.2  	        7.69	   -4.398
           4	   2.907	   0.141	  0.098	  2.854	   3.75 	        7.6 	   -2.25
           5	   2.589	   0.076	  0.108	  4.237	   2.4  	        7.76	   -4.61
           4	   1.91 	   0.03 	  0.167	  3.615	   1.5  	        6.83	   -4.222
           4	   1.979	   0.028	  0.022	  1.879	   1.75 	        7.1 	   -2.158
           5	   1.313	   0.032	  0.128	  3.415	   1.4  	        7.66	   -3.488
           5	   1.578	   0.004	  0.076	  2.992	   0.4  	        7.44	   -4.25
           5	   1.795	   0.038	  0.123	  2.792	   0.6  	        8.14	   -4.148
           5	   1.898	   0.146	  0.065	  2.652	   3.2  	        8.31	   -1.561
           5	   3.221	   0.279	  0.119	  4.171	   6.4  	        8.38	   -1.39
           3	   2.276	   0    	  0.053	  2    	   0    	        6.1 	   -4.329
           3	   2.193	   0.03 	  0.167	  2.662	   2    	        6.88	   -3.052
           4	   2.269	   0.104	  0.106	  3.417	   4.5  	        6.86	   -1.396
           3	   2.054	   0    	  0.094	  2    	   0    	        6.53	   -4.148
           4	   1.76 	   0.002	  0.048	  1.889	   0.25 	        7.32	   -3.449
           5	   2.082	   0.074	  0.116	  3.368	   2.2  	        7.2 	   -3.44
           3	   3.073	   0.213	  0.106	  2.483	  11.333	        6.73	    5.458
           3	   3.479	   0.318	  0.088	  2.397	  14.333	        6.82	    8.051
           4	   2.231	   0.044	  0.067	  2.724	   2    	        7   	   -3.066
           5	   2.25 	   0.139	  0.098	  2.638	   2.8  	        7.77	   -2.325
           3	   2.611	   0    	  0.011	  1    	   0    	        6.96	   -3.622
           3	   2.346	   0    	  0.094	  2    	   0    	        6.34	   -4.44
           3	   3.218	   0.159	  0.097	  2.686	   7.333	        6.78	    1.173
           4	   2.553	   0.114	  0.139	  2.447	   4.5  	        7.02	   -0.753
           5	   3.038	   0.339	  0.129	  4.087	   8.2  	        7.7 	    0.607
           5	   1.779	   0.063	  0.146	  3.095	   1.4  	        7.67	   -3.683
           3	   2.176	   0.004	  0.031	  1.905	   0.667	        6.73	   -3.449
           5	   1.528	   0.032	  0.122	  3.61 	   1.4  	        9.14	   -3.892
           4	   3.188	   0.139	  0.088	  3.764	   3.75 	        7.57	   -3.429
           4	   2.363	   0.176	  0.036	  1.632	   8    	        7.05	    3.793
           4	   2.36 	   0.139	  0.054	  1.821	   3.75 	        6.95	   -0.624
           4	   1.269	   0    	  0.007	  1    	   0    	        6.85	   -2.276
           5	   2.54 	   0.201	  0.112	  4.094	   6.2  	        8.1 	   -0.747
           5	   2.966	   0.239	  0.194	  4.144	   6.4  	        6.98	   -1.143
           3	   2.276	   0.002	  0.14 	  2.909	   0.333	        6.09	   -4.994
           4	   2.539	   0.136	  0.068	  2.831	   3.5  	        6.35	   -2.074
           4	   1.609	   0.002	  0.063	  1.8  	   0.25 	        6.58	   -3.224
           4	   2.709	   0.283	  0.135	  3.254	   9.25 	        6.54	    2.869
           5	   2.364	   0.128	  0.094	  3.469	   3.6  	        6.62	   -2.455
           5	   2.102	   0.143	  0.118	  3.53 	   3.2  	        7.7 	   -2.693
           5	   2.599	   0.251	  0.138	  4.133	   7.2  	        7.16	    0.079
           5	   2.367	   0.182	  0.18 	  3.204	   4.8  	        6.79	   -1.133
           3	   2.573	   0.038	  0.087	  2.914	   1    	        6.49	   -4.612
           3	   2.507	   0.011	  0.036	  1.881	   1.333	        5.6 	   -3.102
           3	   1.827	   0.002	  0.072	  1.996	   0.333	        6.1 	   -3.564
           5	   2.123	   0.067	  0.12 	  4.627	   1.8  	        7.36	   -5.137
           3	   3.031	   0.126	  0.123	  2.75 	   5.667	        5.85	   -0.363
           3	   2.872	   0.061	  0.047	  1.724	   2.667	        6.1 	   -2.037
           4	   2.999	   0.254	  0.108	  2.988	  11.25 	        6.48	    4.901
           3	   3.671	   0.295	  0.115	  2.414	  11.333	        6.67	    4.838
           3	   2.058	   0.036	  0.202	  2.796	   0.667	        6.22	   -4.425
           5	   1.368	   0.032	  0.124	  3.282	   1.4  	        7.7 	   -3.406
           4	   1.815	   0.03 	  0.101	  2.702	   1.5  	        6.57	   -3.148
           4	   2.342	   0.236	  0.085	  2.742	   7.25 	        6.41	    1.845
           3	   1.823	   0    	  0.094	  2    	   0    	        6.16	   -3.917
           4	   1.439	   0.004	  0.097	  2.556	   0.5  	        6.56	   -3.596
           3	   2.137	   0.004	  0.028	  1.992	   0.667	        5.74	   -3.494
           3	   2.285	   0.03 	  0.137	  2.702	   2    	        5.99	   -3.154
           3	   1.465	   0    	  0.01 	  1    	   0    	        6.26	   -2.475
           4	   2.868	   0.09 	  0.099	  3.419	   2.75 	        7.19	   -3.726
           3	   2.754	   0.032	  0.113	  2.819	   2.333	        6.48	   -3.385
           4	   2.218	   0.062	  0.085	  2.732	   2.25 	        6.4 	   -2.847
           5	   2.69 	   0.157	  0.087	  4.527	   3.2  	        7.28	   -4.261
           3	   2.803	   0.002	  0.026	  1.909	   0.333	        5.83	   -4.407
           4	   2.49 	   0.237	  0.062	  2.181	   8.25 	        6.51	    3.28
           4	   2.181	   0.068	  0.108	  3.662	   1.5  	        6.67	   -4.519
           5	   2.031	   0.249	  0.056	  2.678	   6    	        6.95	    0.986
           3	   2.367	   0.042	  0.074	  2.658	   1.667	        6.28	   -3.474
           3	   2.528	   0.046	  0.084	  1.663	   2    	        5.71	   -2.321
           3	   2.189	   0.027	  0.071	  1.706	   1.667	        6.13	   -2.326
           3	   2.808	   0.055	  0.032	  1.685	   3.333	        5.94	   -1.247
           5	   2.035	   0.299	  0.076	  2.692	   7    	        7.29	    1.898
           4	   2.108	   0.006	  0.141	  3.901	   0.75 	        6.59	   -5.406
           5	   2.971	   0.187	  0.228	  3.807	   5.2  	        7.05	   -1.993
           3	   2.058	   0.036	  0.202	  2.796	   0.667	        6   	   -4.425
           3	   3.202	   0.126	  0.103	  2.588	   5.667	        6.01	   -0.352
           5	   2.601	   0.171	  0.108	  4.278	   4.4  	        7.52	   -2.758
           3	   2.197	   0.011	  0.135	  2.758	   1.333	        6.78	   -3.768
           5	   1.732	   0.002	  0.035	  1.909	   0.2  	        8.34	   -3.478
           5	   1.36 	   0.002	  0.029	  1.889	   0.2  	        6.85	   -3.08
           4	   2.527	   0.153	  0.056	  2.815	   4.5  	        6.61	   -1.051
           5	   2.298	   0.186	  0.062	  2.959	   5.2  	        6.98	   -0.305
           5	   1.928	   0.038	  0.149	  4.485	   1.6  	        7.19	   -5
           4	   2.698	   0.069	  0.083	  2.708	   3.25 	        6.67	   -2.308
           4	   3.083	   0.136	  0.066	  3.216	   5    	        6.72	   -1.501
           5	   3.049	   0.419	  0.225	  3.641	   9.6  	        7.29	    2.266
           3	   2.167	   0    	  0.011	  1    	   0    	        6.04	   -3.178
           5	   1.721	   0.074	  0.095	  3.424	   2.2  	        7.02	   -3.114
           3	   2.532	   0.048	  0.157	  2.462	   2.333	        5.9 	   -2.866
           4	   2.538	   0.083	  0.072	  3.441	   3    	        6.56	   -3.134
           3	   3.16 	   0.032	  0.047	  2.722	   2.333	        6.15	   -3.628
           5	   1.366	   0.008	  0.027	  1.659	   0.6  	        7.16	   -2.46
           3	   2.319	   0    	  0.037	  2    	   0    	        5.58	   -4.356
           5	   2.746	   0.152	  0.148	  3.463	   3.4  	        7.28	   -3.109
           4	   3.206	   0.197	  0.116	  3.36 	   6    	        6.85	   -0.879
           4	   2.142	   0.038	  0.058	  2.705	   0.75 	        6.35	   -4.193
           3	   2.796	   0.138	  0.132	  2.633	   5    	        6.17	   -0.699
           3	   2.963	   0.048	  0.073	  2.728	   3.333	        5.76	   -2.479
           5	   2.45 	   0.173	  0.084	  3.43 	   4.4  	        7.28	   -1.737
           3	   3.157	   0.071	  0.032	  1.83 	   3.333	        6.44	   -1.757
           5	   2.824	   0.184	  0.112	  4.041	   5    	        7.08	   -2.161
           5	   1.734	   0.002	  0.123	  3.909	   0.2  	        6.95	   -5.568
           3	   1.835	   0.03 	  0.166	  2.333	   2    	        5.78	   -2.364
           5	   3.086	   0.364	  0.136	  3.401	  10.2  	        7.36	    3.213
           4	   2.101	   0.002	  0.121	  2.909	   0.25 	        6.5 	   -4.883
           4	   3.078	   0.219	  0.053	  2.42 	   8.75 	        7.48	    2.98
           4	   2.942	   0.227	  0.072	  3.304	   8    	        6.76	    1.455
           4	   2.914	   0.154	  0.074	  3.312	   7    	        6.65	    0.546
           4	   1.979	   0.03 	  0.116	  2.576	   1.5  	        6.24	   -3.201
           4	   2.286	   0.002	  0.087	  2.996	   0.25 	        6.98	   -5.121
           5	   2.283	   0.345	  0.158	  4.041	   9.4  	        7.95	    2.573
           3	   3.152	   0.116	  0.098	  2.317	   4.333	        6.03	   -1.35
           5	   1.748	   0.036	  0.176	  4.585	   1.6  	        7.48	   -4.945
           4	   2.066	   0    	  0.04 	  2    	   0    	        6.58	   -4.106
           3	   2.185	   0.002	  0.16 	  2.909	   0.333	        5.98	   -4.923
           5	   1.899	   0.145	  0.071	  2.782	   3.6  	        7.17	   -1.297
           3	   2.806	   0.032	  0.073	  2.829	   2.333	        5.75	   -3.407
           5	   2.808	   0.317	  0.149	  3.56 	   8.6  	        7.27	    1.766
           3	   2.529	   0.036	  0.066	  2.796	   0.667	        6.3 	   -4.76
           3	   2.499	   0.004	  0.079	  2.663	   0.667	        5.78	   -4.578
           3	   1.823	   0    	  0.01 	  1    	   0    	        6   	   -2.833
           5	   1.494	   0.002	  0.051	  1.8  	   0.2  	        7.17	   -3.147
           3	   3.349	   0.055	  0.101	  2.587	   3    	        5.66	   -3.092
           5	   1.887	   0.214	  0.091	  2.734	   5.4  	        8.24	    0.474
           4	   1.638	   0.002	  0.101	  2.996	   0.25 	        7.09	   -4.487
           3	   2.813	   0.023	  0.07 	  2.905	   1    	        6.18	   -4.811
           4	   2.611	   0.176	  0.042	  1.745	   5.75 	        6.6 	    1.176
           4	   1.543	   0.038	  0.207	  3.596	   0.75 	        6.23	   -4.634
           4	   2.738	   0.203	  0.109	  3.3  	   8    	        6.9 	    1.65
           4	   1.704	   0.002	  0.132	  2.667	   0.25 	        6.36	   -4.255
           4	   2.07 	   0.002	  0.037	  1.947	   0.25 	        6.69	   -3.806
           4	   2.638	   0.292	  0.183	  3.404	  11.75 	        6.58	    5.233
           3	   3.715	   0.101	  0.062	  2.347	   5.333	        5.82	   -0.892
           3	   3.039	   0.089	  0.085	  2.523	   5    	        6.12	   -0.736
           4	   1.645	   0.016	  0.145	  2.796	   0.5  	        6.52	   -4.102
           4	   2.835	   0.175	  0.058	  2.346	   4.25 	        6.78	   -1.164
           5	   3.715	   0.299	  0.145	  3.782	   6.4  	        7.27	   -1.541
           4	   2.554	   0.055	  0.097	  2.605	   2    	        6.52	   -3.311
           4	   3.206	   0.334	  0.063	  2.382	  11    	        6.92	    5.015
           5	   2.377	   0.276	  0.112	  3.517	   7.8  	        7.29	    1.518
           5	   2.652	   0.096	  0.124	  4.282	   3.2  	        7.83	   -3.954
           3	   2.185	   0.002	  0.16 	  2.909	   0.333	        6.27	   -4.923
           4	   1.998	   0.054	  0.141	  2.2  	   1.75 	        7.11	   -2.643
           4	   2.047	   0.008	  0.036	  1.925	   0.75 	        6.97	   -3.266
           3	   2.685	   0.202	  0.188	  2.051	   7.667	        6.08	    2.541
           4	   2.028	   0.002	  0.101	  2.996	   0.25 	        6.53	   -4.877
           4	   2.662	   0.121	  0.037	  1.804	   4    	        6.82	   -0.624
           5	   1.869	   0.176	  0.082	  2.721	   4.6  	        8.01	   -0.248
           5	   1.436	   0.002	  0.079	  2.909	   0.2  	        7.61	   -4.226
           5	   2.134	   0.047	  0.104	  2.719	   1.8  	        7.42	   -3.204
           3	   2.185	   0.002	  0.118	  2.909	   0.333	        6.47	   -4.881
           3	   2.351	   0.002	  0.093	  1.996	   0.333	        5.91	   -4.109
           4	   2.518	   0.087	  0.091	  2.806	   3    	        6.7 	   -2.502
           4	   1.903	   0.002	  0.152	  3.909	   0.25 	        6.5 	   -5.716
           4	   1.638	   0.004	  0.182	  3.576	   0.5  	        6.65	   -4.9
           3	   2.18 	   0    	  0.136	  3    	   0    	        6.3 	   -5.316
           4	   2.204	   0.002	  0.113	  3.996	   0.25 	        6.61	   -6.065
           5	   1.585	   0.008	  0.1  	  3.567	   0.8  	        7.5 	   -4.46
           4	   2.838	   0.141	  0.089	  2.831	   4    	        6.66	   -1.899
           3	   2.625	   0.03 	  0.074	  2.639	   2    	        6.72	   -3.368
           3	   2.215	   0    	  0.011	  1    	   0    	        6.15	   -3.226
           5	   2.251	   0.182	  0.155	  4.285	   5.2  	        7.1 	   -1.673
           3	   2.838	   0.042	  0.143	  2.728	   2.333	        6.15	   -3.418
           3	   2.185	   0.002	  0.16 	  2.909	   0.333	        6.09	   -4.923
           3	   3.456	   0.139	  0.068	  1.821	   5    	        6.33	   -0.484
           3	   2.185	   0.002	  0.118	  2.909	   0.333	        7.27	   -4.881
           3	   2.407	   0.004	  0.084	  2.576	   0.667	        6.59	   -4.404
           3	   2.289	   0.006	  0.127	  2.905	   0.667	        6.17	   -4.66
           4	   2.538	   0.082	  0.207	  2.971	   3    	        6.79	   -2.798
           4	   2.813	   0.137	  0.186	  3.168	   5    	        6.51	   -1.304
           5	   1.83 	   0.176	  0.075	  2.362	   6.4  	        7.67	    1.957
           5	   1.726	   0.004	  0.108	  3.842	   0.4  	        7.32	   -5.28
           5	   2.569	   0.231	  0.123	  4.425	   5.6  	        7.2 	   -1.748
           4	   2.322	   0.037	  0.107	  3.669	   2.25 	        7.18	   -3.885
           3	   1.827	   0.002	  0.063	  1.889	   0.333	        6.29	   -3.448
           5	   2.021	   0.03 	  0.096	  3.615	   1.2  	        7.34	   -4.562
           4	   3.257	   0.289	  0.121	  3.248	   8.25 	        6.84	    1.335
           5	   2.657	   0.142	  0.129	  4.673	   3.2  	        8.02	   -4.401
           4	   2.358	   0.144	  0.061	  2.388	   4    	        6.58	   -0.951
