  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           4	   2.229	   0.13 	  0.204	  2.777	   1.75 	        5.56	   -3.59
           3	   3.146	   0.128	  0.235	  2.874	   2.333	        5.45	   -4.05
           4	   2.193	   0.195	  0.119	  2.468	   2.75 	        5.83	   -2.225
           3	   1.254	   0    	  0.016	  1    	   0    	        5.36	   -2.27
           4	   2.381	   0.212	  0.065	  1.823	   2.75 	        5.6 	   -1.731
           5	   3.129	   0.288	  0.123	  3.598	   3    	        6.66	   -4.138
           3	   2.364	   0.119	  0.13 	  2.777	   2.333	        4.74	   -3.057
           5	   2.477	   0.308	  0.099	  3.011	   3.8  	        6.02	   -2.095
           5	   2.007	   0.22 	  0.06 	  2.609	   2.4  	        5.78	   -2.496
           3	   2.893	   0.021	  0.089	  1.991	   0.333	        5.07	   -4.661
           5	   2.748	   0.213	  0.133	  3.536	   2.2  	        6.43	   -4.43
           4	   2.242	   0.239	  0.109	  2.487	   3.5  	        7.04	   -1.577
           3	   3.283	   0.282	  0.111	  2.439	   5    	        5.4 	   -1.115
           4	   2.753	   0.207	  0.203	  3.442	   3    	        5.51	   -3.605
           3	   2.284	   0.114	  0.081	  1.856	   2.333	        5.36	   -2.002
           4	   2.604	   0.312	  0.089	  2.415	   4.75 	        5.67	   -0.67
           5	   1.845	   0.122	  0.114	  2.523	   1.4  	        6.65	   -3.204
           3	   3.166	   0.162	  0.039	  1.818	   3.333	        5.16	   -1.852
           3	   3.47 	   0.241	  0.085	  2.586	   4.333	        6.13	   -2.049
           4	   2.56 	   0.193	  0.093	  2.78 	   2.75 	        5.72	   -2.876
           3	   2.283	   0.14 	  0.053	  1.811	   2.333	        4.82	   -1.954
           5	   2.714	   0.291	  0.181	  4.545	   3.2  	        6.01	   -4.531
           3	   2.451	   0.17 	  0.047	  1.817	   3.333	        5.3 	   -1.152
           5	   2.516	   0.237	  0.066	  2.611	   2.8  	        6.07	   -2.63
           5	   2.443	   0.248	  0.143	  3.415	   2.8  	        6.14	   -3.449
           5	   3.046	   0.343	  0.159	  3.874	   4    	        6.54	   -3.422
           3	   2.021	   0.071	  0.047	  1.545	   1.667	        4.9 	   -2.017
           4	   2.481	   0.253	  0.117	  2.11 	   3.75 	        5.6 	   -1.211
           3	   3.043	   0.187	  0.051	  1.815	   3    	        4.79	   -2.096
           3	   3.326	   0.222	  0.087	  2.747	   4.333	        4.93	   -2.049
           3	   2.299	   0.152	  0.079	  1.787	   3.333	        4.86	   -0.984
           4	   2.587	   0.142	  0.106	  2.823	   2    	        5.98	   -3.658
           3	   2.475	   0.266	  0.036	  1.668	   5.333	        4.78	    0.888
           3	   2.217	   0.01 	  0.095	  1.991	   0.333	        4.95	   -3.98
           5	   2.184	   0.169	  0.132	  3.749	   1.8  	        6.05	   -4.434
           3	   3.208	   0.24 	  0.107	  2.589	   4.333	        5.3 	   -1.811
           5	   2.788	   0.335	  0.085	  3.248	   3.8  	        6.23	   -2.656
           3	   3.191	   0.181	  0.032	  1.705	   3.667	        5.63	   -1.442
           4	   3.06 	   0.286	  0.167	  3.408	   4    	        5.3 	   -2.921
           5	   2.71 	   0.338	  0.072	  2.97 	   4.2  	        5.78	   -1.89
           3	   2.347	   0.031	  0.256	  2.981	   0.667	        4.73	   -4.948
           3	   2.765	   0.092	  0.271	  2.534	   2    	        5.08	   -3.662
           4	   3.073	   0.264	  0.177	  3.362	   4    	        5.67	   -2.876
           5	   1.879	   0.158	  0.14 	  2.743	   1.8  	        6.36	   -3.12
           5	   2.743	   0.288	  0.07 	  2.851	   3.6  	        6.21	   -2.352
           5	   2.979	   0.42 	  0.121	  3.315	   4.8  	        6.14	   -2.035
           3	   2.284	   0.108	  0.079	  1.842	   2    	        4.89	   -2.313
           5	   2.314	   0.09 	  0.133	  2.77 	   0.8  	        7.41	   -4.507
           5	   2.396	   0.238	  0.21 	  3.669	   2.6  	        7.73	   -3.913
           5	   3.238	   0.373	  0.084	  2.932	   4.2  	        6.29	   -2.427
           3	   3.154	   0.247	  0.173	  2.593	   5    	        5.63	   -1.167
           4	   2.586	   0.175	  0.111	  2.766	   2.75 	        7.57	   -2.888
           4	   2.155	   0.156	  0.088	  1.892	   2.5  	        5.18	   -1.791
           5	   2.744	   0.363	  0.156	  4.14 	   4    	        5.67	   -3.403
           4	   3.333	   0.373	  0.081	  2.966	   5.75 	        5.44	   -1.003
           3	   2.275	   0.204	  0.054	  1.715	   3.667	        4.87	   -0.581
           3	   3.489	   0.194	  0.085	  2.518	   3.667	        5.48	   -2.619
           3	   3.019	   0.197	  0.049	  1.735	   4    	        4.69	   -1
           4	   1.427	   0.071	  0.087	  1.545	   1.25 	        5.78	   -1.88
           5	   3.018	   0.336	  0.1  	  3.416	   3.6  	        5.91	   -3.27
           4	   1.427	   0.071	  0.087	  1.545	   1.25 	        6.03	   -1.88
           5	   2.781	   0.24 	  0.207	  3.447	   2.6  	        6.31	   -4.075
           3	   3.313	   0.221	  0.133	  2.701	   4.333	        5.93	   -2.035
           3	   2.893	   0.208	  0.119	  2.486	   4    	        5.13	   -1.706
           5	   1.888	   0.261	  0.108	  2.52 	   3.2  	        6.03	   -1.577
           4	   3.169	   0.292	  0.053	  2.388	   4    	        5.25	   -1.902
           5	   1.883	   0.143	  0.15 	  2.9  	   1.6  	        6.01	   -3.476
           3	   2.933	   0.166	  0.139	  2.416	   3.333	        5.24	   -2.321
           5	   2.281	   0.235	  0.091	  2.142	   2.6  	        6.62	   -2.149
           4	   3.131	   0.284	  0.138	  3.241	   3.75 	        6.99	   -3.044
           4	   2.565	   0.256	  0.064	  2.213	   4.25 	        5.5 	   -0.848
           4	   2.617	   0.142	  0.085	  2.823	   2    	        5.32	   -3.667
           3	   3.321	   0.226	  0.164	  2.72 	   4.333	        4.87	   -2.098
           5	   2.163	   0.198	  0.175	  3.118	   2.2  	        6.5 	   -3.454
           4	   3.064	   0.251	  0.129	  3.092	   4    	        6.02	   -2.536
           3	   2.347	   0.031	  0.256	  2.981	   0.667	        5.39	   -4.948
           4	   2.491	   0.246	  0.167	  3.404	   4    	        5.73	   -2.308
           5	   2.83 	   0.354	  0.162	  4.289	   4.2  	        6.53	   -3.435
           4	   2.629	   0.301	  0.071	  2.441	   4.75 	        6.09	   -0.692
           3	   3.506	   0.314	  0.084	  2.507	   6    	        5.15	   -0.411
           4	   2.596	   0.247	  0.092	  2.527	   3.25 	        5.49	   -2.212
           4	   1.812	   0.107	  0.147	  2.625	   1.5  	        5.63	   -3.191
           4	   2.898	   0.129	  0.185	  2.829	   1.75 	        6.05	   -4.291
           4	   2.097	   0.06 	  0.07 	  2.97 	   0.75 	        5.65	   -4.447
           5	   2.847	   0.283	  0.155	  4.253	   3.4  	        5.93	   -4.138
           5	   2.411	   0.226	  0.256	  4.429	   2.6  	        5.94	   -4.722
           4	   2.126	   0.168	  0.141	  2.187	   2.5  	        5.36	   -2.122
           5	   3.131	   0.343	  0.154	  3.854	   4    	        5.8 	   -3.482
           3	   2.276	   0.108	  0.079	  1.842	   2    	        5.04	   -2.305
           5	   1.891	   0.05 	  0.054	  1.981	   0.4  	        6.32	   -3.576
           3	   2.116	   0.021	  0.178	  1.991	   0.333	        5.42	   -3.973
           3	   3.313	   0.23 	  0.09 	  2.687	   4.667	        5.69	   -1.653
           3	   3.208	   0.211	  0.171	  2.476	   4    	        4.87	   -2.066
           4	   2.416	   0.241	  0.152	  2.748	   3    	        6.65	   -2.557
           3	   3.61 	   0.23 	  0.062	  2.49 	   4    	        6.13	   -2.392
           4	   2.348	   0.181	  0.092	  2.457	   2.75 	        5.9 	   -2.328
           3	   3.191	   0.149	  0.231	  2.889	   3    	        5.27	   -3.46
           3	   3.453	   0.209	  0.159	  2.842	   4    	        5.36	   -2.663
           5	   2.426	   0.25 	  0.199	  4.093	   2.8  	        6.18	   -4.168
           5	   3.162	   0.349	  0.131	  3.851	   4    	        5.98	   -3.493
           4	   2.773	   0.295	  0.107	  3.555	   3.75 	        5.21	   -2.98
           5	   2.959	   0.412	  0.126	  3.714	   4.2  	        6.3 	   -3.011
           4	   3.401	   0.276	  0.1  	  3.452	   4.5  	        5.78	   -2.729
           3	   2.391	   0.233	  0.038	  1.702	   4.667	        4.84	    0.303
           3	   1.492	   0.01 	  0.095	  1.991	   0.333	        5.35	   -3.255
           4	   1.88 	   0.14 	  0.05 	  1.811	   1.75 	        5.47	   -2.131
           4	   2.937	   0.253	  0.118	  3.02 	   3.5  	        5.22	   -2.828
           3	   2.299	   0.138	  0.09 	  1.85 	   3    	        5.26	   -1.377
           5	   2.932	   0.352	  0.137	  3.87 	   4.2  	        6.84	   -3.091
           3	   3.313	   0.244	  0.082	  2.397	   4.333	        5.13	   -1.703
           5	   2.503	   0.153	  0.242	  4.497	   1.8  	        6.46	   -5.595
           4	   2.742	   0.241	  0.117	  3.463	   3.75 	        5.76	   -2.813
           5	   2.37 	   0.24 	  0.042	  2.385	   3    	        6.59	   -2.037
           5	   2.302	   0.344	  0.175	  2.239	   4.2  	        6.22	   -0.86
           4	   2.767	   0.238	  0.278	  3.223	   3.25 	        5.98	   -3.256
           3	   3.208	   0.211	  0.127	  2.476	   4    	        5.09	   -2.022
           3	   1.902	   0.133	  0.118	  1.602	   2.667	        5.73	   -1.088
           5	   2.737	   0.276	  0.185	  4.44 	   3.4  	        6.24	   -4.238
           5	   2.127	   0.269	  0.128	  3.519	   3.4  	        6.23	   -2.643
           5	   1.982	   0.036	  0.154	  2.98 	   0.6  	        6.14	   -4.552
           5	   3.081	   0.395	  0.161	  3.549	   4.4  	        6.03	   -2.786
           5	   2.121	   0.264	  0.183	  3.631	   3.2  	        6.47	   -2.999
           3	   3.32 	   0.271	  0.113	  2.512	   5    	        5   	   -1.216
           3	   2.885	   0.183	  0.144	  2.477	   3.333	        5.15	   -2.356
           4	   2.545	   0.248	  0.143	  3.007	   3.75 	        5.37	   -2.193
           5	   2.012	   0.234	  0.062	  2.616	   2.6  	        6.24	   -2.324
           3	   2.457	   0.161	  0.042	  1.823	   3    	        5.15	   -1.483
           5	   1.764	   0.223	  0.112	  2.307	   3    	        6.57	   -1.406
           4	   2.51 	   0.245	  0.135	  3.335	   3.5  	        5.48	   -2.725
           4	   3.09 	   0.314	  0.128	  3.046	   4.75 	        5.38	   -1.828
           4	   1.856	   0.031	  0.162	  2.981	   0.5  	        5.33	   -4.53
           5	   2.312	   0.267	  0.094	  3.085	   3    	        6.27	   -2.758
           3	   1.986	   0    	  0.016	  1    	   0    	        5.32	   -3.002
           3	   3.109	   0.165	  0.084	  2.476	   3.667	        5.33	   -2.167
           5	   2.403	   0.287	  0.121	  3.189	   3.6  	        6.4 	   -2.4
           3	   2.352	   0.062	  0.08 	  1.657	   1    	        5.13	   -3.151
           3	   2.75 	   0.208	  0.084	  2.187	   4    	        5.23	   -1.229
           5	   2.633	   0.302	  0.154	  4.079	   3.4  	        6.48	   -3.768
           3	   2.522	   0.132	  0.156	  2.9  	   2.667	        5.38	   -3.043
           4	   1.657	   0.01 	  0.073	  1.991	   0.25 	        5.88	   -3.481
           4	   2.722	   0.299	  0.161	  3.199	   5    	        5.39	   -1.381
           3	   2.522	   0.117	  0.138	  2.874	   2.333	        4.76	   -3.318
           5	   1.7  	   0.312	  0.062	  2.235	   4    	        6.2 	   -0.309
           4	   3.304	   0.269	  0.113	  3.685	   3.5  	        5.89	   -3.871
           3	   2.082	   0.024	  0.006	  1    	   0.333	        5.3 	   -2.779
           5	   3.051	   0.407	  0.15 	  3.511	   5    	        6.24	   -2.119
           4	   2.271	   0.278	  0.106	  2.342	   4    	        5.74	   -0.997
           5	   2.736	   0.345	  0.134	  4.105	   4.2  	        6.16	   -3.12
           3	   3.139	   0.144	  0.299	  2.897	   3    	        5.2 	   -3.479
           4	   3.089	   0.272	  0.148	  3.164	   3.75 	        6.1 	   -2.923
           5	   2.268	   0.187	  0.178	  3.4  	   2.2  	        6.17	   -3.833
           5	   1.888	   0.164	  0.132	  2.781	   2    	        6.25	   -2.965
           3	   3.313	   0.216	  0.146	  2.733	   4    	        5.17	   -2.408
           5	   2.438	   0.195	  0.127	  2.783	   2    	        6.65	   -3.543
           3	   3.009	   0.114	  0.081	  1.856	   2.333	        4.39	   -2.727
           4	   3.399	   0.32 	  0.128	  3.496	   4.25 	        5.19	   -3.093
           5	   3.113	   0.44 	  0.097	  2.81 	   5    	        5.73	   -1.46
           3	   2.291	   0.107	  0.075	  1.889	   2    	        4.46	   -2.362
           4	   2.149	   0.142	  0.154	  2.589	   2.25 	        5.1 	   -2.784
           5	   2.812	   0.19 	  0.186	  3.429	   1.8  	        6   	   -4.817
           3	   3.208	   0.206	  0.169	  2.462	   3.667	        4.49	   -2.378
           3	   2.384	   0.179	  0.051	  1.378	   3.667	        4.59	   -0.325
           4	   2.531	   0.314	  0.085	  2.324	   4.5  	        5.71	   -0.754
           4	   2.665	   0.246	  0.07 	  2.589	   3.25 	        4.92	   -2.32
           5	   3.002	   0.298	  0.112	  3.68 	   3.8  	        5.76	   -3.292
           3	   2.433	   0.155	  0.061	  1.833	   3    	        4.44	   -1.482
           5	   3.023	   0.324	  0.116	  4.082	   3.6  	        5.75	   -3.945
           5	   2.972	   0.317	  0.234	  4.083	   3.4  	        5.8 	   -4.206
           4	   3.188	   0.299	  0.171	  3.369	   4.25 	        4.9 	   -2.777
           4	   2.783	   0.264	  0.106	  2.327	   3.75 	        4.96	   -1.73
           5	   2.989	   0.36 	  0.205	  3.95 	   4.2  	        5.43	   -3.304
           4	   3.017	   0.267	  0.146	  3.233	   3.75 	        5.83	   -2.913
           3	   2.284	   0.202	  0.07 	  1.64 	   3.333	        5.79	   -0.863
           3	   3.183	   0.179	  0.063	  1.79 	   3.667	        5.18	   -1.548
           3	   2.244	   0.01 	  0.095	  1.991	   0.333	        4.93	   -4.007
           4	   2.74 	   0.31 	  0.054	  2.467	   4.25 	        5.1 	   -1.321
           5	   2.334	   0.342	  0.112	  3.117	   3.4  	        5.48	   -2.505
           4	   3.312	   0.394	  0.09 	  3.138	   5.25 	        5.26	   -1.684
           3	   1.628	   0.062	  0.08 	  1.657	   1    	        5.01	   -2.427
           5	   2.048	   0.23 	  0.089	  2.688	   2.8  	        5.75	   -2.255
           3	   2.657	   0.132	  0.104	  2.861	   2.667	        5.02	   -3.087
           5	   2.561	   0.308	  0.144	  3.907	   3.4  	        5.78	   -3.52
           5	   2.511	   0.269	  0.119	  3.604	   2.8  	        6.05	   -3.703
           4	   3.432	   0.246	  0.078	  3.22 	   3.75 	        5.18	   -3.226
           3	   2.635	   0.133	  0.118	  1.602	   2.667	        5.28	   -1.821
           5	   2.972	   0.326	  0.236	  3.912	   3.4  	        5.76	   -4.046
           3	   3.487	   0.269	  0.09 	  2.608	   4.667	        5.7 	   -1.787
           3	   3.112	   0.132	  0.068	  1.841	   2.333	        5.16	   -2.82
           4	   1.739	   0.222	  0.033	  1.624	   3    	        5.63	   -0.618
           5	   1.894	   0.219	  0.182	  3.394	   3    	        5.91	   -2.689
           5	   2.411	   0.232	  0.255	  4.437	   2.8  	        5.89	   -4.535
           4	   3.245	   0.306	  0.193	  3.383	   4.75 	        5.42	   -2.377
           5	   2.858	   0.318	  0.114	  2.993	   3.8  	        5.47	   -2.483
           5	   2.756	   0.356	  0.13 	  3.329	   4.2  	        5.8 	   -2.371
           4	   3.274	   0.329	  0.178	  3.321	   4.25 	        5.35	   -2.852
           4	   2.985	   0.21 	  0.095	  2.403	   3    	        6.11	   -2.693
           4	   3.047	   0.235	  0.253	  3.346	   3.25 	        5.32	   -3.631
           4	   2.36 	   0.143	  0.185	  2.9  	   2    	        5.73	   -3.588
           5	   1.404	   0.031	  0.158	  2.981	   0.4  	        5.64	   -4.174
           5	   2.946	   0.318	  0.181	  4.172	   3.6  	        6.36	   -4.017
           3	   3.105	   0.273	  0.117	  2.152	   5    	        4.46	   -0.647
           3	   3.503	   0.19 	  0.106	  2.769	   3.667	        4.77	   -2.901
           3	   2.94 	   0.227	  0.176	  2.517	   4.333	        4.65	   -1.527
           4	   1.663	   0.01 	  0.073	  1.991	   0.25 	        5.01	   -3.487
           5	   1.793	   0.229	  0.104	  2.51 	   2.6  	        5.6 	   -2.036
           3	   2.141	   0.081	  0.187	  2.534	   2    	        4.79	   -2.943
           3	   2.116	   0.021	  0.178	  1.991	   0.333	        5.02	   -3.973
           5	   2.616	   0.29 	  0.09 	  3.449	   3.4  	        5.42	   -3.045
           5	   2.217	   0.322	  0.111	  3.417	   3.6  	        5.63	   -2.467
           5	   2.103	   0.191	  0.19 	  3.474	   2    	        5.97	   -3.958
           3	   2.109	   0.021	  0.178	  1.991	   0.333	        4.76	   -3.966
           5	   2.284	   0.228	  0.117	  3.512	   2.6  	        5.59	   -3.541
           3	   1.628	   0.062	  0.08 	  1.657	   1    	        4.31	   -2.427
           4	   2.976	   0.281	  0.147	  3.2  	   4    	        5.19	   -2.604
           3	   1.986	   0    	  0.016	  1    	   0    	        4.45	   -3.002
           3	   3.199	   0.278	  0.039	  1.617	   6    	        4.62	    0.867
           3	   3.319	   0.246	  0.091	  2.665	   4.333	        4.91	   -1.988
           3	   3.464	   0.262	  0.104	  2.475	   5.667	        4.7 	   -0.638
           4	   1.484	   0    	  0.013	  1    	   0    	        5.6 	   -2.497
           4	   2.215	   0.203	  0.113	  2.39 	   3.25 	        5.25	   -1.671
           5	   3.043	   0.394	  0.147	  3.729	   4.4  	        5.64	   -2.913
           5	   2.163	   0.257	  0.107	  3.604	   2.8  	        5.73	   -3.331
           5	   2.601	   0.37 	  0.159	  3.303	   4.6  	        5.62	   -1.833
           3	   3.085	   0.277	  0.132	  2.357	   5.333	        4.7 	   -0.518
           5	   3    	   0.344	  0.142	  4.117	   3.6  	        5.46	   -4.003
           3	   3.139	   0.216	  0.237	  2.725	   4    	        4.65	   -2.317
           4	   3.108	   0.264	  0.073	  2.24 	   4    	        4.97	   -1.685
           4	   2.846	   0.249	  0.248	  3.454	   3.5  	        5.13	   -3.297
           3	   2.522	   0.152	  0.08 	  1.787	   3.333	        5.1 	   -1.208
           4	   2.928	   0.208	  0.12 	  2.186	   2.75 	        6.6 	   -2.692
           3	   1.261	   0    	  0.016	  1    	   0    	        4.52	   -2.277
           3	   2.291	   0.132	  0.077	  1.866	   2.667	        4.28	   -1.699
           4	   3.18 	   0.463	  0.06 	  2.144	   6.5  	        4.92	    0.653
           3	   2.347	   0.119	  0.182	  2.777	   2.333	        4.67	   -3.092
           5	   2.577	   0.252	  0.287	  4.261	   3    	        5.85	   -4.377
           4	   2.374	   0.161	  0.055	  1.815	   2.5  	        5.53	   -1.905
           4	   2.767	   0.189	  0.263	  3.173	   2.75 	        5.51	   -3.642
           5	   1.905	   0.179	  0.043	  1.79 	   2.2  	        5.76	   -1.717
           3	   3.139	   0.247	  0.197	  2.639	   5    	        5.07	   -1.222
           3	   2.558	   0.17 	  0.138	  2.774	   3.667	        4.67	   -1.973
           4	   2.552	   0.309	  0.064	  2.395	   4    	        5.01	   -1.32
           3	   3.171	   0.142	  0.108	  2.866	   2.667	        4.74	   -3.62
           4	   3.109	   0.326	  0.138	  3.123	   4.75 	        5.36	   -1.946
           4	   2.449	   0.21 	  0.106	  2.465	   2.5  	        5.37	   -2.73
           4	   2.576	   0.071	  0.12 	  2.97 	   0.75 	        5.23	   -4.987
           4	   2.229	   0.13 	  0.204	  2.777	   1.75 	        5.38	   -3.59
           3	   2.94 	   0.248	  0.144	  2.33 	   4.667	        4.88	   -0.995
           5	   3.074	   0.406	  0.131	  3.798	   4.6  	        6.02	   -2.809
           5	   2.723	   0.353	  0.058	  2.658	   4.2  	        5.93	   -1.592
           3	   3.114	   0.266	  0.136	  2.32 	   4.667	        4.91	   -1.169
           3	   3.015	   0.117	  0.109	  2.874	   2.333	        4.73	   -3.782
           5	   2.104	   0.162	  0.186	  3.809	   1.8  	        6.2 	   -4.461
           3	   2.933	   0.201	  0.131	  2.476	   4    	        5.45	   -1.741
           3	   1.628	   0.01 	  0.051	  1.991	   0.333	        4.7 	   -3.347
           3	   2.515	   0.143	  0.133	  2.805	   3    	        4.81	   -2.596
           5	   2.076	   0.167	  0.077	  2.819	   1.8  	        6   	   -3.339
           5	   3.008	   0.383	  0.188	  3.632	   4.4  	        6.19	   -2.811
           4	   2.301	   0.183	  0.146	  2.575	   2.5  	        5.83	   -2.705
           5	   2.513	   0.363	  0.03 	  2.334	   4.2  	        6.61	   -1.04
           4	   2.378	   0.209	  0.169	  2.197	   3    	        5.64	   -1.953
           5	   2.93 	   0.384	  0.091	  2.848	   4.6  	        5.95	   -1.653
           5	   2.106	   0.123	  0.066	  2.634	   1.2  	        6.12	   -3.729
           5	   2.129	   0.386	  0.04 	  2.268	   4.4  	        5.84	   -0.423
           4	   2.754	   0.253	  0.142	  3.186	   3.75 	        5.72	   -2.585
           3	   3.32 	   0.249	  0.082	  2.622	   4.667	        4.81	   -1.606
           4	   2.537	   0.251	  0.099	  2.399	   3.5  	        5.12	   -1.786
           4	   2.262	   0.108	  0.07 	  1.932	   1.5  	        5.22	   -2.872
           3	   2.893	   0.23 	  0.128	  2.396	   4.333	        4.79	   -1.314
           4	   1.976	   0.133	  0.094	  1.602	   2    	        5.59	   -1.805
           4	   2.131	   0.021	  0.135	  1.991	   0.25 	        5.17	   -4.028
           5	   2.063	   0.231	  0.076	  2.715	   2.6  	        6.21	   -2.485
           5	   1.843	   0.031	  0.158	  2.981	   0.4  	        6.55	   -4.613
           3	   2.693	   0.165	  0.082	  2.751	   4    	        4.73	   -1.691
           3	   2.514	   0.112	  0.124	  2.715	   2.333	        5.06	   -3.132
           4	   2.748	   0.22 	  0.096	  2.4  	   3.75 	        5.3 	   -1.714
           4	   1.484	   0    	  0.013	  1    	   0    	        5.82	   -2.497
           5	   2.709	   0.331	  0.14 	  3.734	   4    	        6.98	   -2.914
           5	   2.729	   0.378	  0.095	  2.989	   4.2  	        5.76	   -1.991
           3	   3.425	   0.291	  0.075	  2.288	   6.333	        5.53	    0.254
           4	   2.652	   0.227	  0.218	  3.693	   3.5  	        5.76	   -3.29
           4	   2.01 	   0.227	  0.1  	  2.701	   3.5  	        6.06	   -1.538
           5	   2.313	   0.249	  0.194	  3.454	   2.8  	        6.89	   -3.41
           5	   2.423	   0.261	  0.083	  2.579	   2.8  	        6.09	   -2.546
           4	   2.881	   0.293	  0.221	  3.275	   4.25 	        5.66	   -2.42
           4	   2.381	   0.165	  0.042	  1.789	   2.75 	        5.99	   -1.627
           4	   2.262	   0.107	  0.059	  1.889	   1.5  	        6.19	   -2.817
           3	   2.116	   0.109	  0.104	  1.79 	   2    	        5.9 	   -2.119
           3	   3.328	   0.255	  0.096	  2.605	   5.333	        5.85	   -0.951
           5	   2.045	   0.185	  0.089	  2.46 	   2.4  	        7.07	   -2.379
           4	   1.712	   0.107	  0.052	  1.86 	   1.5  	        6.25	   -2.231
           5	   2.783	   0.383	  0.167	  3.472	   4.6  	        6.97	   -2.205
           3	   2.805	   0.199	  0.124	  2.532	   4    	        5.2 	   -1.66
           4	   2.835	   0.287	  0.188	  3.162	   3.75 	        6.42	   -2.722
           4	   2.536	   0.169	  0.108	  2.535	   2.25 	        6.87	   -3.098
           3	   2.284	   0.108	  0.079	  1.842	   2    	        5.08	   -2.313
           3	   3.502	   0.223	  0.076	  2.773	   3.667	        6.35	   -2.907
           4	   2.887	   0.297	  0.141	  3.162	   4.25 	        6.72	   -2.237
           4	   2.653	   0.19 	  0.14 	  3.518	   2.5  	        5.5 	   -4.001
           4	   1.587	   0.021	  0.135	  1.991	   0.25 	        6   	   -3.484
           5	   2.433	   0.334	  0.089	  2.881	   4.2  	        6.44	   -1.537
           3	   2.284	   0.137	  0.062	  1.759	   2.667	        5.43	   -1.575
           4	   1.863	   0.229	  0.036	  1.712	   3.25 	        5.62	   -0.59
           5	   2.98 	   0.332	  0.2  	  3.625	   4    	        6.27	   -3.137
           5	   1.983	   0.221	  0.09 	  2.701	   2.6  	        8.62	   -2.395
           4	   3.184	   0.284	  0.109	  2.93 	   4.25 	        6.44	   -2.257
           3	   2.109	   0.021	  0.178	  1.991	   0.333	        6.04	   -3.966
           5	   2.679	   0.306	  0.149	  3.763	   3.4  	        7.98	   -3.497
           3	   3.157	   0.157	  0.092	  2.82 	   3.667	        7.06	   -2.559
           5	   2.628	   0.23 	  0.164	  3.584	   2.8  	        7.81	   -3.806
           5	   1.326	   0.01 	  0.059	  1.991	   0.2  	        7.51	   -3.186
           4	   2.776	   0.235	  0.148	  3.604	   3.25 	        5.87	   -3.513
           5	   3.053	   0.323	  0.147	  3.336	   3.6  	        6.71	   -3.259
           4	   2.275	   0.21 	  0.073	  2.59 	   3.25 	        5.95	   -1.898
           3	   3.452	   0.164	  0.116	  2.828	   3    	        4.98	   -3.56
           4	   2.289	   0.214	  0.161	  3.301	   3    	        5.58	   -2.965
           4	   2.378	   0.188	  0.189	  3.402	   3    	        5.87	   -3.157
           3	   2.657	   0.161	  0.122	  2.54 	   3    	        5.73	   -2.48
           3	   3.42 	   0.242	  0.078	  2.55 	   4.667	        4.92	   -1.623
           4	   2.925	   0.31 	  0.099	  2.235	   3.75 	        5.62	   -1.819
           5	   2.285	   0.226	  0.118	  3.47 	   2.4  	        6.15	   -3.699
           5	   3.077	   0.271	  0.131	  3.65 	   3    	        6.57	   -4.129
           3	   3.023	   0.132	  0.093	  1.905	   2.667	        5.05	   -2.486
           3	   3.407	   0.36 	  0.09 	  2.073	   7    	        5.51	    1.07
           3	   3.109	   0.128	  0.08 	  1.615	   2.333	        5.13	   -2.599
           3	   2.514	   0.108	  0.063	  1.842	   2    	        5.49	   -2.527
           3	   3.183	   0.208	  0.046	  1.808	   3.333	        5.05	   -1.912
           5	   2.208	   0.255	  0.093	  3.586	   2.8  	        6.08	   -3.342
           4	   3.189	   0.245	  0.064	  2.513	   3.5  	        5.97	   -2.511
           3	   2.992	   0.15 	  0.063	  1.819	   2.667	        5.26	   -2.357
           5	   2.554	   0.278	  0.101	  2.958	   3.4  	        6.28	   -2.491
           5	   1.945	   0.289	  0.063	  2.279	   3.2  	        7.8 	   -1.376
           3	   2.38 	   0.062	  0.081	  1.657	   1    	        5.99	   -3.18
           5	   2.894	   0.21 	  0.147	  3.374	   2.2  	        6.78	   -4.425
           3	   2.319	   0.187	  0.057	  1.815	   3    	        5.06	   -1.378
           5	   1.963	   0.176	  0.127	  2.795	   2    	        6.75	   -3.061
           4	   2.259	   0.213	  0.189	  2.236	   3    	        7.25	   -1.897
           4	   3.089	   0.248	  0.144	  3.409	   3.5  	        5.88	   -3.39
           5	   2.218	   0.13 	  0.166	  2.777	   1.4  	        6.92	   -3.891
           4	   1.886	   0.147	  0.11 	  2.743	   2.25 	        5.73	   -2.636
           5	   3.113	   0.403	  0.203	  4.031	   4.6  	        6.41	   -3.15
           4	   2.429	   0.155	  0.15 	  2.488	   2.5  	        6.74	   -2.722
           5	   1.265	   0.021	  0.109	  1.991	   0.2  	        6.85	   -3.186
           4	   2.302	   0.178	  0.03 	  1.736	   3.25 	        6.07	   -0.996
           4	   2.288	   0.17 	  0.097	  2.578	   2.25 	        7.12	   -2.883
           3	   3.032	   0.272	  0.14 	  2.195	   5.667	        6.45	    0.028
           5	   2.005	   0.259	  0.065	  2.515	   3    	        7   	   -1.844
           5	   3.055	   0.381	  0.146	  3.707	   4.6  	        6.35	   -2.689
           5	   2.423	   0.216	  0.097	  2.733	   2.4  	        6.45	   -3.069
           3	   2.313	   0.086	  0.147	  2.589	   1.667	        6.34	   -3.468
           4	   2.606	   0.205	  0.081	  2.258	   3    	        7.59	   -2.15
